Word,Count,Percentage of total,Cumulative percentage of total
ἀνάποινος,1,0.0,92.73
κρήγυος,1,0.0,92.73
ποδάρκης,1,0.0,92.74
φιλοκτέανος,1,0.0,92.74
παλίλλογος,1,0.0,92.74
τετραπλόος,1,0.0,92.75
σφωίτερος,1,0.0,92.75
οἰνοβαρής,1,0.0,92.75
δημοβόρος,1,0.0,92.76
ἡδυεπής,1,0.0,92.76
Ἀχαιΐς,1,0.0,92.76
ἑκατόγχειρος,1,0.0,92.77
ἀπατηλός,1,0.0,92.77
κλυτοτέχνης,1,0.0,92.77
Νηλήιος,1,0.0,92.77
πολύαρνος,1,0.0,92.78
ἀμετροεπής,1,0.0,92.78
γέλοιος,1,0.0,92.78
φολκός,1,0.0,92.79
φοξός,1,0.0,92.79
ψεδνός,1,0.0,92.79
χερειότερος,1,0.0,92.8
ἐπεσβόλος,1,0.0,92.8
πολύζυγος,1,0.0,92.8
πρωιζός,1,0.0,92.81
ὄψιμος,1,0.0,92.81
ὀψιτέλεστος,1,0.0,92.81
Καύστριος,1,0.0,92.81
πολύκνημος,1,0.0,92.82
Ποσιδήιος,1,0.0,92.82
ὀρεκτός,1,0.0,92.82
ἐύκτιτος,1,0.0,92.83
ἀντιπέραιος,1,0.0,92.83
Ῥόδιος,1,0.0,92.83
καλλιγύναικος,1,0.0,92.84
ἀμφιδρυφής,1,0.0,92.84
ἡμιτελής,1,0.0,92.84
Βοιβηίς,1,0.0,92.85
κλωμακόεις,1,0.0,92.85
οἰέτης,1,0.0,92.85
ἑλεόθρεπτος,1,0.0,92.86
πολύσκαρθμος,1,0.0,92.86
βαρβαρόφωνος,1,0.0,92.86
ἀκριτόφυλλος,1,0.0,92.86
παλίνορσος,1,0.0,92.87
ὑπόψιος,1,0.0,92.87
δειδήμων,1,0.0,92.87
ἐυκνψ́μις,1,0.0,92.88
πολλός,1,0.0,92.88
ἐυκϝήμις,1,0.0,92.88
μάκαπ,1,0.0,92.89
μοιρηγενής,1,0.0,92.89
αἰολόπωλος,1,0.0,92.89
ἀντιάνειρα,1,0.0,92.9
πηγεσίμαλλος,1,0.0,92.9
ἀφαμαρτοεπής,1,0.0,92.9
ζάκοτος,1,0.0,92.9
δοίω,1,0.0,92.91
διαμετρητός,1,0.0,92.91
πολύκεστος,1,0.0,92.91
εἰροκόμος,1,0.0,92.92
ἴξαλος,1,0.0,92.92
ἑκκαιδεκάδωρος,1,0.0,92.92
κεραοξόος,1,0.0,92.93
ὀξυβελής,1,0.0,92.93
ἐυμελίης,1,0.0,92.93
πολυδίψιος,1,0.0,92.94
εὔπρυμνος,1,0.0,92.94
μελάντερος,1,0.0,92.94
ἱππόσυνος,1,0.0,92.94
παραίσιος,1,0.0,92.95
βαθύσχοινος,1,0.0,92.95
λεχεποίης,1,0.0,92.95
Ἐτεοκλεῖος,1,0.0,92.96
πολυπάμων,1,0.0,92.96
σιμοείσιος,1,0.0,92.96
ἁρματοπηγός,1,0.0,92.97
Σιμοείσιος,1,0.0,92.97
ἀκρόκομος,1,0.0,92.97
ἄβλητος,1,0.0,92.98
ἀνούτατος,1,0.0,92.98
ἔκδηλος,1,0.0,92.98
μεταμάζιος,1,0.0,92.99
ἠιόεις,1,0.0,92.99
ἀρχέκακος,1,0.0,92.99
σακέσπαλος,1,0.0,92.99
κοτήεις,1,0.0,93.0
νεοτευχής,1,0.0,93.0
ἀναίμων,1,0.0,93.0
τριγλώχις,1,0.0,93.01
πάναγρος,1,0.0,93.01
ἀπάλαμνος,1,0.0,93.01
πολυλήιος,1,0.0,93.02
αἰολομίτρης,1,0.0,93.02
ὀκτάκνημος,1,0.0,93.02
ὁσσάτιος,1,0.0,93.03
φήγινος,1,0.0,93.03
ῥίγιστος,1,0.0,93.03
ἀήσυλος,1,0.0,93.03
σκότιος,1,0.0,93.04
ἀκήδεστος,1,0.0,93.04
Δαναός,1,0.0,93.04
Νῦσα,1,0.0,93.05
πτυκτός,1,0.0,93.05
ἐννεάβοιος,1,0.0,93.05
τέγεος,1,0.0,93.06
ἠπιόδωρος,1,0.0,93.06
Κισσηΐς,1,0.0,93.06
ἀοίδιμος,1,0.0,93.07
ὑποπλάκιος,1,0.0,93.07
ἀταλάφρων,1,0.0,93.07
σκαμάνδριος,1,0.0,93.07
κηώδης,1,0.0,93.08
χαλκοκνήμις,1,0.0,93.08
ἐπομφάλιος,1,0.0,93.08
μυλοειδής,1,0.0,93.09
ἱππηλάσιος,1,0.0,93.09
ἠπύτα,1,0.0,93.09
ἀκαλαρρείτης,1,0.0,93.1
εὐρυσθενής,1,0.0,93.1
χαλκεοθωρήξ,1,0.0,93.1
Νέστωρ,1,0.0,93.11
ἀνχιμαχητής,1,0.0,93.11
οὐδενόσωρος,1,0.0,93.11
ἀπτοεπής,1,0.0,93.11
κενεαυχής,1,0.0,93.12
τανυγλώχις,1,0.0,93.12
τρίλλιστος,1,0.0,93.12
ὑγιής,1,0.0,93.13
κηρεσσιφόρητος,1,0.0,93.13
ἀνέστιος,1,0.0,93.13
μεγαλψ́τωρ,1,0.0,93.14
πολυβούτης,1,0.0,93.14
ἀδάμαστος,1,0.0,93.14
ὀνοστός,1,0.0,93.15
Πηληιάδης,1,0.0,93.15
ἀπτήν,1,0.0,93.15
μέροπες,1,0.0,93.16
δορίκτητος,1,0.0,93.16
ἑκατόμπυλος,1,0.0,93.16
ληιστός,1,0.0,93.16
λειστός,1,0.0,93.17
ἑλετός,1,0.0,93.17
καλλιγύναικα,1,0.0,93.17
καταχθόνιος,1,0.0,93.18
εἰλίπος,1,0.0,93.18
ῥυσός,1,0.0,93.18
παραβλώψ,1,0.0,93.19
ἀρτίπος,1,0.0,93.19
ἐπιζάφελος,1,0.0,93.19
ἠεροφοι~τις,1,0.0,93.2
πεντηκοντόγυος,1,0.0,93.2
ὑψηρεφής,1,0.0,93.2
ὑπωρόφιος,1,0.0,93.2
πευκεδανός,1,0.0,93.21
αἴθην,1,0.0,93.21
ἐκτάδιος,1,0.0,93.21
θη~λυς,1,0.0,93.22
ὑπόρρηνος,1,0.0,93.22
ἄφαλος,1,0.0,93.22
ἄλλοφος,1,0.0,93.23
δουρηνεκής,1,0.0,93.23
ἱππόμαχος,1,0.0,93.23
δίζυξ,1,0.0,93.24
ἀσήμαντος,1,0.0,93.24
βλοσυρω~πις,1,0.0,93.24
ἀμφιστρεφής,1,0.0,93.24
γνήσιος,1,0.0,93.25
ἄξυλος,1,0.0,93.25
κει~νος,1,0.0,93.25
πιδήεις,1,0.0,93.26
πρεσβυγενής,1,0.0,93.26
ξυστός,1,0.0,93.26
ὑπεραής,1,0.0,93.27
θηρευτός,1,0.0,93.27
τρίπτυχος,1,0.0,93.27
αὐλω~πις,1,0.0,93.28
ἀνδρόκμητος,1,0.0,93.28
ἀμφίδρυφος,1,0.0,93.28
ρίγιον,1,0.0,93.29
κατακαίριος,1,0.0,93.29
πολυηγερής,1,0.0,93.29
κυανόπεζα,1,0.0,93.29
πολυκαγκής,1,0.0,93.3
σπιδής,1,0.0,93.3
περιπευκής,1,0.0,93.3
θάσσων,1,0.0,93.31
ἁλίπλοος,1,0.0,93.31
ὑψικάρηνος,1,0.0,93.31
δοχμός,1,0.0,93.32
φιλοψευδής,1,0.0,93.32
μαχήμων,1,0.0,93.32
μεσήεις,1,0.0,93.33
λωτόεις,1,0.0,93.33
ἐξήλατος,1,0.0,93.33
ἐπίξυνος,1,0.0,93.33
δικλίς,1,0.0,93.34
ἐπημοιβός,1,0.0,93.34
κακότεχνος,1,0.0,93.34
ὁμότιμος,1,0.0,93.35
ἰσόμορος,1,0.0,93.35
φασσοφόνος,1,0.0,93.35
ἀμφίδασυς,1,0.0,93.36
ἐρυσάρματες,1,0.0,93.36
νεόστροφος,1,0.0,93.36
ἴππουρις,1,0.0,93.37
χειρότερος,1,0.0,93.37
τροφόεις,1,0.0,93.37
εἰσωπός,1,0.0,93.37
δυωκαιεικοσίπηχυς,1,0.0,93.38
λαοφόρος,1,0.0,93.38
ἀκμής,1,0.0,93.38
κόλος,1,0.0,93.39
φοινός,1,0.0,93.39
ἀσπιδιώτης,1,0.0,93.39
ἀνεμοσκεπής,1,0.0,93.4
ἡμιδαής,1,0.0,93.4
ἦνοψ,1,0.0,93.4
ἀγκυλοχείλης,1,0.0,93.41
ἐλίκωψ,1,0.0,93.41
φράδμων,1,0.0,93.41
περιγλαγής,1,0.0,93.41
μάρμαρος,1,0.0,93.42
τανύφλοιος,1,0.0,93.42
πρωτοτόκος,1,0.0,93.42
κινυρός,1,0.0,93.43
ἀρητός,1,0.0,93.43
πολυδάκρυος,1,0.0,93.43
ὑπερδεής,1,0.0,93.44
νηκερδής,1,0.0,93.44
βοηθόος,1,0.0,93.44
δυσθαλπής,1,0.0,93.45
ἀμφίκομος,1,0.0,93.45
ὁμώνυμος,1,0.0,93.45
Πηλήιος,1,0.0,93.46
ἀεκήλιος,1,0.0,93.46
μεταπρεπής,1,0.0,93.46
αἴητος,1,0.0,93.46
Πηλεύς,1,0.0,93.47
εὔπρηστος,1,0.0,93.47
τρίπλαξ,1,0.0,93.47
ἠερόφωνος,1,0.0,93.48
ὑπολίζων,1,0.0,93.48
λεπταλέος,1,0.0,93.48
ῥοδανός,1,0.0,93.49
ἐρύγμηλος,1,0.0,93.49
χαλκότυπος,1,0.0,93.49
ἠεροφοῖτις,1,0.0,93.5
ἠλιτόμηνος,1,0.0,93.5
λιπαροπλόκαμος,1,0.0,93.5
ἄρεκτος,1,0.0,93.5
ἀπροτίμαστος,1,0.0,93.51
ῥιγεδανός,1,0.0,93.51
κραταιγύαλος,1,0.0,93.51
ἀκερσεκόμης,1,0.0,93.52
ἀμφίχυτος,1,0.0,93.52
ληιάς,1,0.0,93.52
πρόκλυτος,1,0.0,93.53
ἑκατόζυγος,1,0.0,93.53
ἄσπερμος,1,0.0,93.53
Ἑλικώνιος,1,0.0,93.54
γλυκύθυμος,1,0.0,93.54
ἀγανόφρων,1,0.0,93.54
ἀνώιστος,1,0.0,93.54
φυσίζοος,1,0.0,93.55
αἰπήεις,1,0.0,93.55
εὐρυρέεθρος,1,0.0,93.55
δαικτάμενος,1,0.0,93.56
δολιχεγχής,1,0.0,93.56
περιδέξιος,1,0.0,93.56
ἰθυπτίων,1,0.0,93.57
μεσοπαγής,1,0.0,93.57
βαθυρρείτης,1,0.0,93.57
ἐπινεφρίδιος,1,0.0,93.58
ὀχετηγός,1,0.0,93.58
προαλής,1,0.0,93.58
ἀργεστής,1,0.0,93.59
νεοαρδής,1,0.0,93.59
ἁπαλοτρεφής,1,0.0,93.59
ἄητος,1,0.0,93.59
πανόψιος,1,0.0,93.6
ζαφλεγής,1,0.0,93.6
καρχαλέος,1,0.0,93.6
Ἰλήιος,1,0.0,93.61
τρωτός,1,0.0,93.61
νεότευκτος,1,0.0,93.61
ἡσύχιος,1,0.0,93.62
ὀνομάκλυτος,1,0.0,93.62
λαθικηδής,1,0.0,93.62
λαίνεος,1,0.0,93.63
ἀρτιεπής,1,0.0,93.63
εὐήκης,1,0.0,93.63
εἰκοσινήριτος,1,0.0,93.63
ὀφρυόεις,1,0.0,93.64
κοτυλήρυτος,1,0.0,93.64
ὑλότομος,1,0.0,93.64
δόχμιος,1,0.0,93.65
ἔνορχος,1,0.0,93.65
κήδεος,1,0.0,93.65
ἑκατόμπεδος,1,0.0,93.66
δρατός,1,0.0,93.66
ῥοδόεις,1,0.0,93.66
λίθεος,1,0.0,93.67
δυωκαιεικοσίμετρος,1,0.0,93.67
ἀπύρωτος,1,0.0,93.67
ἀφάρτερος,1,0.0,93.67
κατωμάδιος,1,0.0,93.68
περίτροχος,1,0.0,93.68
λαβραγόρης,1,0.0,93.68
κακοφραδής,1,0.0,93.69
οὐραῖος,1,0.0,93.69
ἤκιστος,1,0.0,93.69
Πλευρώνιος,1,0.0,93.7
φυκιόεις,1,0.0,93.7
δυωδεκάβοιος,1,0.0,93.7
ἐμπυριβήτης,1,0.0,93.71
τεσσαράβοιος,1,0.0,93.71
αὐτοχόωνος,1,0.0,93.71
ἰόεις,1,0.0,93.72
μελάντερον,1,0.0,93.72
ἀελλόπος,1,0.0,93.72
κέδρινος,1,0.0,93.72
πύξινος,1,0.0,93.73
ἐντεσιεργός,1,0.0,93.73
περκνός,1,0.0,93.73
φραδής,1,0.0,93.74
παιδοφόνος,1,0.0,93.74
παναώριος,1,0.0,93.74
καλλίζωνος,1,0.0,93.75
ἀμιχθαλόεις,1,0.0,93.75
πρωθήβης,1,0.0,93.75
κυφός,1,0.0,93.76
εὐπλοκαμίς,1,0.0,93.76
νητός,1,0.0,93.76
κλειστός,1,0.0,93.76
μυλήφατος,1,0.0,93.77
ἀλλόγνωτος,1,0.0,93.77
οἶνωψ,1,0.0,93.77
ὑπονήιος,1,0.0,93.78
πενταετής,1,0.0,93.78
ἑξαετής,1,0.0,93.78
κυανοπρῴρειος,1,0.0,93.79
ἑπταετής,1,0.0,93.79
αὐτοετής,1,0.0,93.79
ἀνείμων,1,0.0,93.8
πενιχρός,1,0.0,93.8
αὐχένιος,1,0.0,93.8
ἀκροπόρος,1,0.0,93.8
πυρηφόρος,1,0.0,93.81
ὑπόκυκλος,1,0.0,93.81
ἀνόστιμος,1,0.0,93.81
μεταδόρπιος,1,0.0,93.82
νηπενθής,1,0.0,93.82
ἄχολος,1,0.0,93.82
ἐπίληθος,1,0.0,93.83
ἁλιαής,1,0.0,93.83
ἁλιοτρεφής,1,0.0,93.83
Γυραί,1,0.0,93.84
Ἠλύσιος,1,0.0,93.84
εὐρυφυής,1,0.0,93.84
αἰγίβοτος,1,0.0,93.84
ἱππήλατος,1,0.0,93.85
εὐλείμων,1,0.0,93.85
Σιδών,1,0.0,93.85
ὀνείρειος,1,0.0,93.86
ἀμφίδυμος,1,0.0,93.86
εὐκέατος,1,0.0,93.86
τανύγλωσσος,1,0.0,93.87
ζηλήμων,1,0.0,93.87
ἐλεήμων,1,0.0,93.87
ταλαπενθής,1,0.0,93.88
οἰσύινος,1,0.0,93.88
ἀελπής,1,0.0,93.88
ἀγχιβαθής,1,0.0,93.89
ἄπνευστος,1,0.0,93.89
δυσκηδής,1,0.0,93.89
δυσπονής,1,0.0,93.89
ναυσικλειτός,1,0.0,93.9
νεόπλυτος,1,0.0,93.9
Ἀπειραῖος,1,0.0,93.9
παρθενικός,1,0.0,93.91
ἄκουρος,1,0.0,93.91
μακεδνός,1,0.0,93.91
ἐπετήσιος,1,0.0,93.92
κοσμητός,1,0.0,93.92
ἑπταέτης,1,0.0,93.92
δύσζηλος,1,0.0,93.93
Γαιήιος,1,0.0,93.93
πρωτόπλοος,1,0.0,93.93
συνήορος,1,0.0,93.93
ἁρπαλέος,1,0.0,93.94
θυμοδακής,1,0.0,93.94
Οἰχαλία,1,0.0,93.94
ἐξημοιβός,1,0.0,93.95
μεταδήμιος,1,0.0,93.95
ἀγριόφωνος,1,0.0,93.95
γελαστός,1,0.0,93.96
ἐχέθυμος,1,0.0,93.96
κλυτοεργός,1,0.0,93.96
νεόπριστος,1,0.0,93.97
φαίαξ,1,0.0,93.97
Οὐρανίωνες,1,0.0,93.97
Νήριτον,1,0.0,93.97
πανυπέρτατος,1,0.0,93.98
Αἰαίη,1,0.0,93.98
γλύκιος,1,0.0,93.98
ἐπικάρσιος,1,0.0,93.99
ἀνθινός,1,0.0,93.99
δολίχαυλος,1,0.0,93.99
σιτοφάγος,1,0.0,94.0
ἀκηράσιος,1,0.0,94.0
μυελόεις,1,0.0,94.0
εἰκόσορος,1,0.0,94.01
πυριηκής,1,0.0,94.01
εὐτρεφής,1,0.0,94.01
δασύμαλλος,1,0.0,94.02
ἀνήμελκτος,1,0.0,94.02
προσφωνήεις,1,0.0,94.02
πτολιπόρθιος,1,0.0,94.02
πλωτός,1,0.0,94.03
κνισήεις,1,0.0,94.03
ἀνδραχθής,1,0.0,94.03
ἀνδροφάγος,1,0.0,94.04
χρυσόραπις,1,0.0,94.04
ὠλεσίκαρπος,1,0.0,94.04
πολύτλητος,1,0.0,94.05
νεοπενθής,1,0.0,94.05
εὐπατέρεια,1,0.0,94.05
ἀπύργωτος,1,0.0,94.06
ἀνάπυστος,1,0.0,94.06
ἀγριοώτης,1,0.0,94.06
ἑτερήμερος,1,0.0,94.06
ἐννεόργυιος,1,0.0,94.07
εὐανθής,1,0.0,94.07
ἐπάρουρος,1,0.0,94.07
ἄκληρος,1,0.0,94.08
ἀαγής,1,0.0,94.08
καλλίχορος,1,0.0,94.08
δισθανής,1,0.0,94.09
κυανῶπις,1,0.0,94.09
ποτητός,1,0.0,94.09
βροτός,1,0.0,94.1
περιξεστός,1,0.0,94.1
νεογιλός,1,0.0,94.1
τρίστοιχος,1,0.0,94.1
μαχητός,1,0.0,94.11
προήκης,1,0.0,94.11
ἐπίτονος,1,0.0,94.11
ἀπήωρος,1,0.0,94.12
δασυπλῆτις,1,0.0,94.12
ἔμφυλος,1,0.0,94.12
δανός,1,0.0,94.13
ἀνακτόριος,1,0.0,94.13
περιπληθής,1,0.0,94.13
εὔβοτος,1,0.0,94.14
εὔμηλος,1,0.0,94.14
οἰνοπληθής,1,0.0,94.14
πολυπαίπαλος,1,0.0,94.14
ἰοχέαιρα,1,0.0,94.15
ὑλακόμωρος,1,0.0,94.15
γνώριμος,1,0.0,94.15
ἐνεύναιος,1,0.0,94.16
ἀνήνυστος,1,0.0,94.16
αὐτάγρετος,1,0.0,94.16
μελαγχροιής,1,0.0,94.17
πολύπικρος,1,0.0,94.17
ἐπιστήμων,1,0.0,94.17
ἄρθμιος,1,0.0,94.18
ἀρισφαλής,1,0.0,94.18
ὑδατοτρεφής,1,0.0,94.18
κάτος,1,0.0,94.19
εὔζυγος,1,0.0,94.19
ἀπόθεστος,1,0.0,94.19
κυπαρίσσινος,1,0.0,94.19
ἐύπλειος,1,0.0,94.2
πανδήμιος,1,0.0,94.2
κακοείμων,1,0.0,94.2
αἰνοπαθής,1,0.0,94.21
Ἴασος,1,0.0,94.21
ἐϋκνήμις,1,0.0,94.21
εὔγναμπτος,1,0.0,94.22
χαλκήιος,1,0.0,94.22
Ὀδύσσειος,1,0.0,94.22
ἰσοφόρος,1,0.0,94.23
Δουλίχιον,1,0.0,94.23
προσφυής,1,0.0,94.23
ἰσχαλέος,1,0.0,94.23
γυρός,1,0.0,94.24
οὐλοκάρηνος,1,0.0,94.24
ἐπιήρανος,1,0.0,94.24
π͂ας,1,0.0,94.25
ἀμετρητος,1,0.0,94.25
πότνα,1,0.0,94.25
σαρδάνιος,1,0.0,94.26
αἱμοφόρυκτος,1,0.0,94.26
κακόξενος,1,0.0,94.26
ἐπίμαστος,1,0.0,94.27
προσκηδής,1,0.0,94.27
δρύινος,1,0.0,94.27
μυχοίτατος,1,0.0,94.27
ἄτριπτος,1,0.0,94.28
λειώδης,1,0.0,94.28
εὐπηγής,1,0.0,94.28
βύβλινος,1,0.0,94.29
ἄμφωτος,1,0.0,94.29
περιρρηδής,1,0.0,94.29
φιλοκέρτομος,1,0.0,94.3
ἀγκυλχείλης,1,0.0,94.3
πολυωπός,1,0.0,94.3
κραταίπεδος,1,0.0,94.31
φιλοπαίγμων,1,0.0,94.31
πολυμνήστη,1,0.0,94.31
ἀκμηνός,1,0.0,94.32
ἀμέτρητος,1,0.0,94.32
Λαιστρυγονίη,1,0.0,94.32
ἀκάκητα,1,0.0,94.32
τηλεφανής,1,0.0,94.33
ἁπλοίς,1,0.0,94.33
εἰδάλιμος,1,0.0,94.33
πόστος,1,0.0,94.34
διατρύγιος,1,0.0,94.34
ἄνοστος,1,0.0,94.34
οβριμοπάτρη,1,0.0,94.35
ἔτειος,1,0.0,94.35
ἀνδρόβουλος,1,0.0,94.35
ἔνδροσος,1,0.0,94.36
ἀντίμολπος,1,0.0,94.36
ἡμερήσιος,1,0.0,94.36
ἀντίδικος,1,0.0,94.36
δίσκηπτρος,1,0.0,94.37
στρατιῶτις,1,0.0,94.37
ἐκπάτιος,1,0.0,94.37
οἰωνόθροος,1,0.0,94.38
γυιοβαρής,1,0.0,94.38
ἰσόπρεσβυς,1,0.0,94.38
ὑπέργηρως,1,0.0,94.39
ἡμερόφαντος,1,0.0,94.39
περίπεμπτος,1,0.0,94.39
ἀστυνόμος,1,0.0,94.4
Τευκρίς,1,0.0,94.4
ἀργήεις,1,0.0,94.4
δορίπαλτος,1,0.0,94.4
πάμπρεπτος,1,0.0,94.41
λάγινος,1,0.0,94.41
ἐρικύμων,1,0.0,94.41
μάχιμος,1,0.0,94.42
δημιοπληθής,1,0.0,94.42
αὐτότοκος,1,0.0,94.42
κατάμομφος,1,0.0,94.43
ἄδαιτος,1,0.0,94.43
παλίνορτος,1,0.0,94.43
τεκνόποινος,1,0.0,94.44
ὁμόφωνος,1,0.0,94.44
πάμμαχος,1,0.0,94.44
μνησιπήμων,1,0.0,94.44
ἄκων,1,0.0,94.45
βρεσβύς,1,0.0,94.45
κεναγγής,1,0.0,94.45
παλίρροχθος,1,0.0,94.46
κακόσχολος,1,0.0,94.46
ἀφειδής,1,0.0,94.46
παλιμμήκης,1,0.0,94.47
παρθενόσφαγος,1,0.0,94.47
παυσάνεμος,1,0.0,94.47
αἰσχρόμητις,1,0.0,94.48
πρωτοπήμων,1,0.0,94.48
γυναικόποινος,1,0.0,94.48
παρθένειος,1,0.0,94.49
προνωπής,1,0.0,94.49
φίλοικτος,1,0.0,94.49
εὐτράπεζος,1,0.0,94.49
ἀταύρωτος,1,0.0,94.5
τριτόσπονδος,1,0.0,94.5
εὔποτμος,1,0.0,94.5
σύνορθρος,1,0.0,94.51
μονόφρουρος,1,0.0,94.51
ἀρχηγός,1,0.0,94.51
Ἑρμαῖος,1,0.0,94.52
ἀθῷος,1,0.0,94.52
χρυσοφεγγής,1,0.0,94.52
πορευτός,1,0.0,94.53
τηλέπομπος,1,0.0,94.53
Αἰγίπλαγκτος,1,0.0,94.53
Σαρωνικός,1,0.0,94.53
κάτοπτος,1,0.0,94.54
ἀραχναῖος,1,0.0,94.54
ἀστυγείτων,1,0.0,94.54
ἄπαππος,1,0.0,94.55
φυτάλμιος,1,0.0,94.55
ἀφύλακτος,1,0.0,94.55
πρόσπαιος,1,0.0,94.56
πανάλωτος,1,0.0,94.56
ἠλίθιος,1,0.0,94.56
ἀτόλμητος,1,0.0,94.57
αἰνολαμπής,1,0.0,94.57
ποτανός,1,0.0,94.57
λόγχιμος,1,0.0,94.57
ἀντίφερνος,1,0.0,94.58
ἀλοίδορος,1,0.0,94.58
ὀνειρόφαντος,1,0.0,94.58
πενθήμων,1,0.0,94.59
ὑπερβατός,1,0.0,94.59
ἀτλησικάρδιος,1,0.0,94.59
ταλαντοῦχος,1,0.0,94.6
δυσδάκρυτος,1,0.0,94.6
ἀντήνωρ,1,0.0,94.6
εὔθετος,1,0.0,94.61
φθονερός,1,0.0,94.61
δημόκραντος,1,0.0,94.61
νυκτηρεφής,1,0.0,94.62
τυχηρός,1,0.0,94.62
παλιντυχής,1,0.0,94.62
ἀίστός,1,0.0,94.62
πιθανός,1,0.0,94.63
ταχύπορος,1,0.0,94.63
ταχύμορος,1,0.0,94.63
γυναικογήρυτος,1,0.0,94.64
φαεσφόρος,1,0.0,94.64
σύνορος,1,0.0,94.64
Πύθιος,1,0.0,94.65
αὐτόχθονος,1,0.0,94.65
ἐπίμομφος,1,0.0,94.65
σπαρνός,1,0.0,94.66
κακόστρωτος,1,0.0,94.66
ἔνθηρος,1,0.0,94.66
οἰωνοκτόνος,1,0.0,94.66
ἀκύμων,1,0.0,94.67
θυηφάγος,1,0.0,94.67
ἐράσμιος,1,0.0,94.67
ἐπίψογος,1,0.0,94.68
εὔκρυπτος,1,0.0,94.68
κακάγγελος,1,0.0,94.68
δίλογχος,1,0.0,94.69
δυσκύμαντος,1,0.0,94.69
θράκιος,1,0.0,94.69
ὀμβροκτύπος,1,0.0,94.7
ἐρείπιος,1,0.0,94.7
κραταίλεως,1,0.0,94.7
δορίγαμβρος,1,0.0,94.7
ἕλανδρος,1,0.0,94.71
ἑλέπτολις,1,0.0,94.71
ἁβρότιμος,1,0.0,94.71
ἀεξίφυλλος,1,0.0,94.72
ὀρθωνυμος,1,0.0,94.72
ἔκφατος,1,0.0,94.72
νυμφότιμον,1,0.0,94.73
αἰνόλεκτρος,1,0.0,94.73
παμπορθής,1,0.0,94.73
ἀγάλακτος,1,0.0,94.74
νεότροφος,1,0.0,94.74
φαιδρωπός,1,0.0,94.74
μηλοφόνος,1,0.0,94.74
ἀκασκαῖος,1,0.0,94.75
δηξίθυμος,1,0.0,94.75
δύσεδρος,1,0.0,94.75
δυσόμιλος,1,0.0,94.76
νυμφόκλαυτος,1,0.0,94.76
μονόφρων,1,0.0,94.76
εὐθύδικος,1,0.0,94.77
δύσκαπνος,1,0.0,94.77
χρυσόπαστος,1,0.0,94.77
παράσημος,1,0.0,94.78
ὁμοιοπρεπής,1,0.0,94.78
ὑδαρής,1,0.0,94.78
προβατογνώμων,1,0.0,94.79
ὑπέρκοτος,1,0.0,94.79
λέγος,1,0.0,94.79
τρισώματος,1,0.0,94.79
τρίμοιρος,1,0.0,94.8
ὀψίκοιτος,1,0.0,94.8
ἀτημέλητος,1,0.0,94.8
ποδήρης,1,0.0,94.81
πηγαῖος,1,0.0,94.81
πορφυρόστρωτος,1,0.0,94.81
χαμαιπετής,1,0.0,94.82
ἀφθόνητος,1,0.0,94.82
ἐπίζηλος,1,0.0,94.82
πρόδουλος,1,0.0,94.83
ἁλουργής,1,0.0,94.83
ἀργυρώνητος,1,0.0,94.83
ἰσάργυρος,1,0.0,94.83
παγκαίνιστος,1,0.0,94.84
εὐπειθής,1,0.0,94.84
ὁμότοιχος,1,0.0,94.84
εὔμετρος,1,0.0,94.85
ἐπέτειος,1,0.0,94.85
ὀρθοδαής,1,0.0,94.85
ἁμαξήρης,1,0.0,94.86
ἀσυνήμων,1,0.0,94.86
φρήν,1,0.0,94.86
μισόθεος,1,0.0,94.87
καρατόμος,1,0.0,94.87
δυσίατος,1,0.0,94.87
ὁμοδέμνιος,1,0.0,94.87
συναίτιος,1,0.0,94.88
κροκοβαφής,1,0.0,94.88
μελάγκερος,1,0.0,94.88
ἔνυδρος,1,0.0,94.89
δολοφόνος,1,0.0,94.89
πολυεπής,1,0.0,94.89
θεσπιῳδός,1,0.0,94.9
κακόποτμος,1,0.0,94.9
φρενομανής,1,0.0,94.9
θεοφόρητος,1,0.0,94.91
ξουθός,1,0.0,94.91
πτεροφόρος,1,0.0,94.91
θεόφορος,1,0.0,94.92
ἐπίφοβος,1,0.0,94.92
δύσφατος,1,0.0,94.92
κακορρήμων,1,0.0,94.92
Ἀχερούσιος,1,0.0,94.93
νεόγονος,1,0.0,94.93
δυσαλγής,1,0.0,94.93
μινυρός,1,0.0,94.94
πρόπυργος,1,0.0,94.94
πολυκανής,1,0.0,94.94
θερμόνους,1,0.0,94.95
ὑπερβαρής,1,0.0,94.95
θανατοφόρος,1,0.0,94.95
νεόγαμος,1,0.0,94.96
σύμφθογγος,1,0.0,94.96
εὔφωνος,1,0.0,94.96
δύσπεμπτος,1,0.0,94.96
πρώταρχος,1,0.0,94.97
θυροκόπος,1,0.0,94.97
δυσφροίμιος,1,0.0,94.97
ἐποίκτιστος,1,0.0,94.98
μισητός,1,0.0,94.98
ἄσπονδος,1,0.0,94.98
Πυθόκραντος,1,0.0,94.99
δυσμαθής,1,0.0,94.99
διχόρροπος,1,0.0,94.99
κάτοικτος,1,0.0,95.0
εὐθνήσιμος,1,0.0,95.0
εὔτολμος,1,0.0,95.0
δύσδαμαρ,1,0.0,95.0
δακτυλόδεικτος,1,0.0,95.01
θεοτίμητος,1,0.0,95.01
ἀφρόντιστος,1,0.0,95.01
