Word,Count,Percentage of total,Cumulative percentage of total
δυσχείρωτος,1,0.0,99.32
Ἄνοτος,1,0.0,99.32
μετοικικός,1,0.0,99.32
χρεωλυτεῖν,1,0.0,99.32
ἀπολισθάνω,1,0.0,99.32
Κλεάνθης,1,0.0,99.32
ἀντεραστής,1,0.0,99.32
ἄθικτος,1,0.0,99.32
λαιμός,1,0.0,99.32
διάπλεως,1,0.0,99.32
χαυνότης,1,0.0,99.32
γραμματοδιδάσκαλος,1,0.0,99.32
περιαμύνω,1,0.0,99.32
προσεισπράσσω,1,0.0,99.32
φίλανδρος,1,0.0,99.32
ἀπάνθρωπος,1,0.0,99.32
θαυμαστής,1,0.0,99.32
συνθηράω,1,0.0,99.32
κλεισιάδες,1,0.0,99.32
φιλήκους,1,0.0,99.32
ἀπονητί,1,0.0,99.32
Τισίας,1,0.0,99.32
ἐντευκτικός,1,0.0,99.32
πομπεῖον,1,0.0,99.32
ἄτρεπτος,1,0.0,99.32
ὀστρακοφορία,1,0.0,99.32
κολασμός,1,0.0,99.32
στίγμα,1,0.0,99.32
ὑπεραγαπάω,1,0.0,99.32
Νικίειος,1,0.0,99.32
Πάνακτον,1,0.0,99.32
Σφακτηρία,1,0.0,99.32
συμβιβαστικός,1,0.0,99.32
ἐπαγανακτέω,1,0.0,99.32
λιθουργός,1,0.0,99.32
Ἄγραυλος,1,0.0,99.32
ἐκτομή,1,0.0,99.32
ἐν-καθεύδω,1,0.0,99.32
κειρία,1,0.0,99.32
φιλοτίμημα,1,0.0,99.32
Ἀγάθαρχος,1,0.0,99.32
Ταυρέας,1,0.0,99.32
ἀντιχορηγέω,1,0.0,99.33
μισάνθρωπος,1,0.0,99.33
ἐπιβάθρα,1,0.0,99.33
ἀναφλέγω,1,0.0,99.33
ἡμικύκλιον,1,0.0,99.33
ἀστρολόγος,1,0.0,99.33
Δημόστρατος,1,0.0,99.33
Ἀδώνια,1,0.0,99.33
ἐπίσχεσις,1,0.0,99.33
ἀπομίμησις,1,0.0,99.33
συστράτηγος,1,0.0,99.33
μυστικός,1,0.0,99.33
ἀντιμαρτυρέω,1,0.0,99.33
Σαλαμίνια,1,0.0,99.33
Λακιάδης,1,0.0,99.33
Σκαμβωνίδης,1,0.0,99.33
Φηγαιᾶ,1,0.0,99.33
προσψηφίζομαι,1,0.0,99.33
Ἀγραυλῆθες,1,0.0,99.33
κατοικοφθορέω,1,0.0,99.33
καταδημαγωγέω,1,0.0,99.33
κουριάω,1,0.0,99.33
ψυχρολουτέω,1,0.0,99.33
μυρεψός,1,0.0,99.33
συνομοπαθέω,1,0.0,99.33
χαμαιλέων,1,0.0,99.33
ἀνεπιτήδευτος,1,0.0,99.33
μεθυστικός,1,0.0,99.33
ἱππαστικός,1,0.0,99.33
ὀπηδός,1,0.0,99.33
φιλοπόνηρος,1,0.0,99.33
ἄτεγκτος,1,0.0,99.33
συνδιαιτάω,1,0.0,99.33
μισέλλην,1,0.0,99.33
ἀντικολακεύω,1,0.0,99.33
ἀποκναίω,1,0.0,99.33
κατάπονος,1,0.0,99.33
Δειραδιώτης,1,0.0,99.33
ἐγκελεύω,1,0.0,99.33
ἐπαμφοτερίζω,1,0.0,99.33
διαφυγή,1,0.0,99.33
περίπολος,1,0.0,99.33
ξενοπαθέω,1,0.0,99.33
Ἄσπενδος,1,0.0,99.33
συνανύτω,1,0.0,99.33
ἐκνέω,1,0.0,99.33
Φαρνμβάζος,1,0.0,99.33
ἐγκαλλωπίζομαι,1,0.0,99.33
προσδιαβάλλω,1,0.0,99.33
Προικόννησος,1,0.0,99.33
προαίσθησις,1,0.0,99.33
συνεπικρύπτω,1,0.0,99.33
ἀντεξελαύνω,1,0.0,99.33
Σηλυβρίη,1,0.0,99.33
ἀφειδέω,1,0.0,99.33
ἀκροστόλιον,1,0.0,99.33
πυθιονίκης,1,0.0,99.33
στατός,1,0.0,99.34
ἐλεγεία,1,0.0,99.34
Κήρυξ,1,0.0,99.34
ὑποθράττω,1,0.0,99.34
Πλυντήρια,1,0.0,99.34
Πραξιεργίδαι,1,0.0,99.34
παρακαλύπτω,1,0.0,99.34
Ἴακχος,1,0.0,99.34
μυσταγωγός,1,0.0,99.34
ἱεροφαντία,1,0.0,99.34
μυσταγωγία,1,0.0,99.34
φλύαρος,1,0.0,99.34
τετρώβολον,1,0.0,99.34
παρεξελαύνω,1,0.0,99.34
βωμολόχος,1,0.0,99.34
σπερμολογία,1,0.0,99.34
ἀκολασταίνω,1,0.0,99.34
Βισάνθη,1,0.0,99.34
ἀντεφορμάω,1,0.0,99.34
συνδιάγω,1,0.0,99.34
Μαγαίος,1,0.0,99.34
Σουσαμίθρης,1,0.0,99.34
Μαγαῖος,1,0.0,99.34
περιελίσσω,1,0.0,99.34
σύν-διατίθημι,1,0.0,99.34
Εὐρυπών,1,0.0,99.34
Διευτυχίδας,1,0.0,99.34
περιρραίνω,1,0.0,99.34
Εὐρυπωντίδης,1,0.0,99.34
Εὐρυπῶν,1,0.0,99.34
διερύκω,1,0.0,99.34
μαγειρικός,1,0.0,99.34
διεῖπον,1,0.0,99.34
βασιλέυς,1,0.0,99.34
πρόδικος,1,0.0,99.34
διαλυμαίνομαι,1,0.0,99.34
ἀμβλίσκω,1,0.0,99.34
φαρμακεύω,1,0.0,99.34
γεννηθέν,1,0.0,99.34
ἀποκυέω,1,0.0,99.34
ἀγάω,1,0.0,99.34
ἐκφοιτάω,1,0.0,99.34
Θαλήτας,1,0.0,99.34
λυρικός,1,0.0,99.34
ἀνακλητικός,1,0.0,99.34
καταστατικός,1,0.0,99.34
λεληθότως,1,0.0,99.34
κακοθυμία,1,0.0,99.34
προοδοποιέω,1,0.0,99.34
Κρεοφύλος,1,0.0,99.34
παιδευτικός,1,0.0,99.34
Γυμνοσοφισταί,1,0.0,99.34
ἐκτήκω,1,0.0,99.34
φάρμακὀν,1,0.0,99.34
δίατια,1,0.0,99.34
οὗν,1,0.0,99.34
συμπραγματεύομαι,1,0.0,99.34
Ἀρθμιάδας,1,0.0,99.35
σφαῖρος,1,0.0,99.35
πολλαπλασιάζω,1,0.0,99.35
τετράς,1,0.0,99.35
ἑξάς,1,0.0,99.35
Συλλανίος,1,0.0,99.35
̓Αθήνη,1,0.0,99.35
Συλλανία,1,0.0,99.35
Κνακιῶν,1,0.0,99.35
οἰνόω,1,0.0,99.35
Χείμαρρος,1,0.0,99.35
φλυαρώδης,1,0.0,99.35
χαῦνος,1,0.0,99.35
παρεγγράφω,1,0.0,99.35
πρεσβυγενής,1,0.0,99.35
ἀποστατήρ,1,0.0,99.35
Τυρταῖος,1,0.0,99.35
Πυθωνόθεν,1,0.0,99.35
θεοτίμητος,1,0.0,99.35
ἀνταπαμείβομαι,1,0.0,99.35
ψάλιον,1,0.0,99.35
Ἔλατος,1,0.0,99.35
κακοπολιτεία,1,0.0,99.35
ἀκτήμων,1,0.0,99.35
ἀναδατέομαι,1,0.0,99.35
ἰσόκληρος,1,0.0,99.35
ἀκυρόω,1,0.0,99.35
ἀργυρόω,1,0.0,99.35
σταθμό́,1,0.0,99.35
ὀγκός2,1,0.0,99.35
ἀποθήκη,1,0.0,99.35
ὄξος,1,0.0,99.35
ἀδρανής,1,0.0,99.35
ῥωπικός,1,0.0,99.35
οὐδός2,1,0.0,99.35
ἀγυρτικός,1,0.0,99.35
καλλώπισμα,1,0.0,99.35
ἀπερημόομαι,1,0.0,99.35
ζωπυρέω,1,0.0,99.35
κλιντήρ,1,0.0,99.35
προσίσχω,1,0.0,99.35
ἄμβων,1,0.0,99.35
καλλιτεχνία,1,0.0,99.35
συσσιτίον,1,0.0,99.35
πιαίνω,1,0.0,99.35
ἀδηφάγος,1,0.0,99.35
νοσηλεία,1,0.0,99.35
καθημερινός,1,0.0,99.35
ἄπλουτος,1,0.0,99.35
προδειπνέω,1,0.0,99.35
ἀπομαλακίζομαι,1,0.0,99.35
ἄκαμπτος,1,0.0,99.35
ὀπτίλος,1,0.0,99.35
Διοσκορίδης,1,0.0,99.35
τυφλόω,1,0.0,99.35
ἄκεσις,1,0.0,99.35
λ,1,0.0,99.35
ὀψωνία,1,0.0,99.35
ὀψίζω,1,0.0,99.36
συσσιτήσις,1,0.0,99.36
παιδευτός,1,0.0,99.36
βωμολοχία,1,0.0,99.36
ἁπλώς,1,0.0,99.36
κεκαδδίσθαι,1,0.0,99.36
κάδδιχος,1,0.0,99.36
ἐποψάομαι,1,0.0,99.36
ἐγκαταστοιχειόω,1,0.0,99.36
χρηματικός,1,0.0,99.36
μονός,1,0.0,99.36
Ἐπαμεινώνδας,1,0.0,99.36
φατνωματικός,1,0.0,99.36
Βοιωρία,1,0.0,99.36
διδασκάλιον,1,0.0,99.36
γυναικοκρατία,1,0.0,99.36
ῥίζωσις,1,0.0,99.36
σκιατραφία,1,0.0,99.36
κόρος2,1,0.0,99.36
ἀνδάνω,1,0.0,99.36
δῆξις,1,0.0,99.36
νουθέτημα,1,0.0,99.36
γύμνωσις,1,0.0,99.36
παραγεύω,1,0.0,99.36
παρορμητικός,1,0.0,99.36
ἀπόδυσις,1,0.0,99.36
γεωμετρικός,1,0.0,99.36
Γυμνοπαιδίαι,1,0.0,99.36
Δερκυλλίδας,1,0.0,99.36
ἄωρος1,1,0.0,99.36
πέπειρος,1,0.0,99.36
νυμφεύτρια,1,0.0,99.36
συναναπαύομαι,1,0.0,99.36
φοιτάζω,1,0.0,99.36
διακορής,1,0.0,99.36
ἐν-ἀπολιμπάνω,1,0.0,99.36
ἀναξία,1,0.0,99.36
εὔτεκνος,1,0.0,99.36
καλλίκαρπος,1,0.0,99.36
ὅμαιμος,1,0.0,99.36
βιβάζω,1,0.0,99.36
ὀχεῖον,1,0.0,99.36
παρῆλιξ,1,0.0,99.36
ὑπερκύπτω,1,0.0,99.36
εὐπαγής,1,0.0,99.36
ἀποθέται,1,0.0,99.36
περιλούω,1,0.0,99.36
ἐπιληπτικός,1,0.0,99.36
ἀποσφακελίζω,1,0.0,99.36
στομόω,1,0.0,99.36
ἄσικχος,1,0.0,99.36
κλαυθμυρισμός,1,0.0,99.36
ζώπυρος,1,0.0,99.36
μίσθιος,1,0.0,99.36
καταλοχίζω,1,0.0,99.36
παρέργως,1,0.0,99.36
δωδεκαετής,1,0.0,99.36
αὐχμηρός,1,0.0,99.37
συνεφοράω,1,0.0,99.37
στίβασις,1,0.0,99.37
θερμαντικός,1,0.0,99.37
συναναστρέφω,1,0.0,99.37
παιδονόμος,1,0.0,99.37
μελλείρην,1,0.0,99.37
πληγάς,1,0.0,99.37
δύωνομαι,1,0.0,99.37
παρά-ἔργνυμι,1,0.0,99.37
αὖξις,1,0.0,99.37
διάρθρωσις,1,0.0,99.37
ἐλαφρότης,1,0.0,99.37
τυπόω,1,0.0,99.37
ὀγκώδης,1,0.0,99.37
πολύτροφος,1,0.0,99.37
τριβώνιον,1,0.0,99.37
ἐγκαρτερέω,1,0.0,99.37
εἶρος,1,0.0,99.37
δῆγμα,1,0.0,99.37
ἀντίχειρ,1,0.0,99.37
εἶρην,1,0.0,99.37
ἀτονόω,1,0.0,99.37
ἄγονος,1,0.0,99.37
βραχυλόγος,1,0.0,99.37
Ἑκαταῖος,1,0.0,99.37
ἀμοιρέω,1,0.0,99.37
φιλολάκων,1,0.0,99.37
φιλοπολίτης,1,0.0,99.37
ἁμός2,1,0.0,99.37
θακεύω,1,0.0,99.37
ὑπεξανίσταμαι,1,0.0,99.37
εὐζηλία,1,0.0,99.37
ἐγερτικός,1,0.0,99.37
ἐνθουσιώδης,1,0.0,99.37
ἄθρυπτος,1,0.0,99.37
ἠθοποιός,1,0.0,99.37
τρέω,1,0.0,99.37
μεγαλαυχία,1,0.0,99.37
αὐγάζω,1,0.0,99.37
λάω2,1,0.0,99.37
λίγειος,1,0.0,99.37
εὐρυάγυια,1,0.0,99.37
ἀγλαία,1,0.0,99.37
πᾶν,1,0.0,99.37
Καστόρειος,1,0.0,99.37
διάσπασμα,1,0.0,99.37
καταπαλαίω,1,0.0,99.37
ἐκβεβαιόω,1,0.0,99.37
ἀπολέγω1,1,0.0,99.37
Φιλοστέφανος,1,0.0,99.37
ἐξόπιθεν,1,0.0,99.37
συνδιακοσμέω,1,0.0,99.37
ἐνήλικος,1,0.0,99.37
ἀθυμόω,1,0.0,99.37
νουθεσία,1,0.0,99.37
ἀκράτως,1,0.0,99.37
ἀγαλμάτιον,1,0.0,99.38
Σωσίβιος,1,0.0,99.38
Παιδάρητος,1,0.0,99.38
Πολυκρατίδας,1,0.0,99.38
Ἀργιλεωνίς,1,0.0,99.38
κάρρων,1,0.0,99.38
κατάκλειστος,1,0.0,99.38
ζηλέω,1,0.0,99.38
καταπυκνόω,1,0.0,99.38
κατασχηματίζω,1,0.0,99.38
ἀπᾴδω,1,0.0,99.38
νοσερός,1,0.0,99.38
πλάτωνις,1,0.0,99.38
νὸος,1,0.0,99.38
ἀσύνδηλος,1,0.0,99.38
καταγγέλλω,1,0.0,99.38
εὐαγής,1,0.0,99.38
Σπένδων,1,0.0,99.38
δεσπόσυνος,1,0.0,99.38
ἐπιμαρτυρέω,1,0.0,99.38
ἀνυστός,1,0.0,99.38
ἀποκαρτερέω,1,0.0,99.38
ἀπολίτευτος,1,0.0,99.38
ἐπιτελείωσις,1,0.0,99.38
δεκᾰτέσσᾰρες,1,0.0,99.38
ἐπίτασις,1,0.0,99.38
εἰσρέω,1,0.0,99.38
φιλοπλουτία,1,0.0,99.38
πειθαρχικός,1,0.0,99.38
πειθαρχία,1,0.0,99.38
πειθὴνιος,1,0.0,99.38
παρὰ,1,0.0,99.38
οὐδὲ,1,0.0,99.38
τιμὴ,1,0.0,99.38
ἀγησίλαος,1,0.0,99.38
σωφρονιστής,1,0.0,99.38
Στρατόνικος,1,0.0,99.38
δέρω,1,0.0,99.38
Ζῆνων,1,0.0,99.38
ἀνύπαρκτος,1,0.0,99.38
εὐριπίδης,1,0.0,99.38
Κίρρα,1,0.0,99.38
Ἀπολλόθεμις,1,0.0,99.38
Πέργαμος,1,0.0,99.38
μονογενής,1,0.0,99.38
Ἀντίωρος,1,0.0,99.38
ἄτεκνος,1,0.0,99.38
τέφρα,1,0.0,99.38
πῇ,1,0.0,99.38
ὑπομιμνῄσκω,1,0.0,99.38
ῥινόν,1,0.0,99.38
κόρος,1,0.0,99.38
ἀγλευκής,1,0.0,99.38
προφανάω,1,0.0,99.38
ἀντίβλεψις,1,0.0,99.38
γαυρόω,1,0.0,99.38
ἐπιψεύδομαι,1,0.0,99.38
λυμαντήρ,1,0.0,99.38
ἀλληλοφόνοι,1,0.0,99.39
μιαιφόνος,1,0.0,99.39
εὐετηρία,1,0.0,99.39
ἐπιλανθάνω,1,0.0,99.39
συγκαταμείγνυμι,1,0.0,99.39
ἀφυλαξία,1,0.0,99.39
συμπαρακολουθέω,1,0.0,99.39
ὑποδύω,1,0.0,99.39
ἰδιωτεία,1,0.0,99.39
πρόσρησις,1,0.0,99.39
δώρημα,1,0.0,99.39
συνεπικοσμέω,1,0.0,99.39
ἀναγκαστέος,1,0.0,99.39
κολαστέος,1,0.0,99.39
κωλυτέον,1,0.0,99.39
ἐπιτρεπτέον,1,0.0,99.39
ἰσοτιμία,1,0.0,99.39
προστακτέον,1,0.0,99.39
εὐοπλία,1,0.0,99.39
ἐμπόρευμα,1,0.0,99.39
χορηγικός,1,0.0,99.39
ἔφοδος,1,0.0,99.39
κρυφαῖος,1,0.0,99.39
ἀγχιτέρμων,1,0.0,99.39
ἀναλέω,1,0.0,99.39
ἔκπαγλος,1,0.0,99.39
ἁρματοτροφία,1,0.0,99.39
πρόμαχος,1,0.0,99.39
ὅτιπερ,1,0.0,99.39
ἀξιομνημόνευτος,1,0.0,99.39
ἐτάζω,1,0.0,99.39
σπουδαρχία,1,0.0,99.39
Πρωταγόρας,1,0.0,99.39
σιωπηλός,1,0.0,99.39
γοργός,1,0.0,99.39
ἀνάριστος,1,0.0,99.39
ἀντικαλέω,1,0.0,99.39
ἐκκαγχάζω,1,0.0,99.39
οἰκτισμός,1,0.0,99.39
εὐωδία,1,0.0,99.39
δονέω,1,0.0,99.39
περίμεστος,1,0.0,99.39
ἐκκυβιστάω,1,0.0,99.39
θαρσούντως,1,0.0,99.39
δημηγόρος,1,0.0,99.39
ἀντιβλέπω,1,0.0,99.39
ὀρχηστοδιδάσκαλος,1,0.0,99.39
προσεννοέω,1,0.0,99.39
δολιχοδρόμος,1,0.0,99.39
συγγυμναστής,1,0.0,99.39
ἑπτάκλινος,1,0.0,99.39
ἐνιδρόω,1,0.0,99.39
ἰσοφόρος,1,0.0,99.39
ἀντιστοιχέω,1,0.0,99.39
συμμανθάνω,1,0.0,99.39
ἀνταποδείκνυμι,1,0.0,99.39
κέλλω,1,0.0,99.39
ὄρχημα,1,0.0,99.4
μανδραγόρας,1,0.0,99.4
ποτίζω,1,0.0,99.4
διαπνέω,1,0.0,99.4
πίνη,1,0.0,99.4
καρπογονία,1,0.0,99.4
ἐπί-ψακάζω,1,0.0,99.4
Γοργίειος,1,0.0,99.4
βαναυσικός,1,0.0,99.4
Ἀναξίμανδρος,1,0.0,99.4
ἐγκονίζω,1,0.0,99.4
εὐχάριτος,1,0.0,99.4
μαστροπεία,1,0.0,99.4
προσεἶπον,1,0.0,99.4
γελωτοποιέω,1,0.0,99.4
ὑπερσεμνύνω,1,0.0,99.4
ἀνερυθριάω,1,0.0,99.4
ἐνεκλιθάω,1,0.0,99.4
ἐλεγκτικός,1,0.0,99.4
εἰσβλέπω,1,0.0,99.4
οἰκοδόμος,1,0.0,99.4
μισθωτής,1,0.0,99.4
δημηγορικός,1,0.0,99.4
ἁρματηλατέω,1,0.0,99.4
εὔξεστος,1,0.0,99.4
ἦκα,1,0.0,99.4
ὁμοκλάω,1,0.0,99.4
ἡνίον,1,0.0,99.4
κρόμυον,1,0.0,99.4
ὑποτρώγω,1,0.0,99.4
σιτίζω,1,0.0,99.4
σκόροδον,1,0.0,99.4
θαλλοφόρος,1,0.0,99.4
κομπάζω,1,0.0,99.4
Σειληνός,1,0.0,99.4
νυν,1,0.0,99.4
πλαστικός,1,0.0,99.4
ζωγραφικός,1,0.0,99.4
ἴουλος,1,0.0,99.4
καθέρπω,1,0.0,99.4
προσκαίω,1,0.0,99.4
συμφοιτάω,1,0.0,99.4
ἀφεκτέον,1,0.0,99.4
γραμματιστής,1,0.0,99.4
ὀδάξω,1,0.0,99.4
κνῆσμα,1,0.0,99.4
κομέω,1,0.0,99.4
ἔγγειος,1,0.0,99.4
περισσεύω,1,0.0,99.4
τοιχωρυχέω,1,0.0,99.4
ἐμπίμπλημι,1,0.0,99.4
ἐφεστρίς,1,0.0,99.4
ἀνεγείρω,1,0.0,99.4
ὑπερασπάζομαι,1,0.0,99.4
πολυχρηματία,1,0.0,99.4
ἀξιάκουστος,1,0.0,99.4
ἄπυρος,1,0.0,99.4
αἴθων,1,0.0,99.4
δαπανόω,1,0.0,99.41
σπουδαιολογέω,1,0.0,99.41
γελωτοποιία,1,0.0,99.41
ἀμεταστρεπτί,1,0.0,99.41
σύν-καθεύδω,1,0.0,99.41
νευρόσπαστος,1,0.0,99.41
σχέσις,1,0.0,99.41
κυνοδρομέω,1,0.0,99.41
σάσσω,1,0.0,99.41
ἰαύω,1,0.0,99.41
αἱματόεις,1,0.0,99.41
πολεμίζω,1,0.0,99.41
ἀπέρατος,1,0.0,99.41
ἀτόξευτος,1,0.0,99.41
Ἄρβηλος,1,0.0,99.41
ὕπερος,1,0.0,99.41
Μαρακάνδα,1,0.0,99.41
διασχίζω,1,0.0,99.41
Ἀσπάσιος,1,0.0,99.41
Γάνδριδαι,1,0.0,99.41
ὑπέρον,1,0.0,99.41
συνέργω,1,0.0,99.41
ἐπί-σπαίρω,1,0.0,99.41
Χαιρωνίκος,1,0.0,99.41
Ἀέροπος,1,0.0,99.41
ἐπαιωρέω,1,0.0,99.41
καθηγητής,1,0.0,99.41
παραμύθιον,1,0.0,99.41
γλύκειος,1,0.0,99.41
ἐπικτίζω,1,0.0,99.41
ἄθεσμος,1,0.0,99.41
Κλειτόφων,1,0.0,99.41
ἐκπτύω,1,0.0,99.41
Κλειτόμαχος,1,0.0,99.41
ἑλληνίζω,1,0.0,99.41
Σουσιάνος,1,0.0,99.41
ἐγκτίζω,1,0.0,99.41
κατασπείρω,1,0.0,99.41
ὑπόφορος,1,0.0,99.41
ἐμπολίζω,1,0.0,99.41
Μεσοποταμία,1,0.0,99.41
προφθασία,1,0.0,99.41
Σογδιανή,1,0.0,99.41
Ἰνδία,1,0.0,99.41
Βουκεφάλια,1,0.0,99.41
μεθαρμόζω,1,0.0,99.41
θεόθεν,1,0.0,99.41
νυμφαγωγία,1,0.0,99.41
ἀναμέλπω,1,0.0,99.41
νυμφαγωγός,1,0.0,99.41
ἀσυμπαθής,1,0.0,99.41
ἀδιάφορος,1,0.0,99.41
ἄσοφος,1,0.0,99.41
αὐτόχροος,1,0.0,99.41
πτερωτός,1,0.0,99.41
διαθηριόω,1,0.0,99.41
δυσκάθεκτος,1,0.0,99.41
τιθασεύω,1,0.0,99.42
ἐκ-πραύνω,1,0.0,99.42
μετασχηματισμός,1,0.0,99.42
ἅρπαγμα,1,0.0,99.42
Τρήρης,1,0.0,99.42
ἐνσχηματίζω,1,0.0,99.42
ἀνήλιος,1,0.0,99.42
ἐπιχαράσσω,1,0.0,99.42
μεγαληγορία,1,0.0,99.42
ποδώκης,1,0.0,99.42
χωλότης,1,0.0,99.42
κατεξανίσταμαι,1,0.0,99.42
Πύρρων,1,0.0,99.42
Κυνός,1,0.0,99.42
Ἀργεάδης,1,0.0,99.42
ἀνερευνάω,1,0.0,99.42
εὐδικία,1,0.0,99.42
ἐγχορεύω,1,0.0,99.42
Ἴνδιος,1,0.0,99.42
γύμνητις,1,0.0,99.42
ἐγκατακλίνω,1,0.0,99.42
παραχαράσσω,1,0.0,99.42
πρωταγωνιστέω,1,0.0,99.42
χαριστικός,1,0.0,99.42
ἀπαραμύθητος,1,0.0,99.42
Βάκχειος,1,0.0,99.42
κατασφραγίζω,1,0.0,99.42
ποσάκις,1,0.0,99.42
μήρινθος,1,0.0,99.42
εὐφορία,1,0.0,99.42
εὐκρασία,1,0.0,99.42
ἀντί-τέρπω,1,0.0,99.42
ἐμπαθής,1,0.0,99.42
Πολυξένη,1,0.0,99.42
ἐνεσημαίνω,1,0.0,99.42
κομμάτιον,1,0.0,99.42
γηγενέτης,1,0.0,99.42
ἀντιφωνέω,1,0.0,99.42
Ἀτέας,1,0.0,99.42
φάτνη,1,0.0,99.42
ἀντίτεχνος,1,0.0,99.42
λατομία,1,0.0,99.42
ὀψιμαθία,1,0.0,99.42
νεοπρεπής,1,0.0,99.42
κροῦμα,1,0.0,99.42
προγονικός,1,0.0,99.42
Αἰακίδης,1,0.0,99.42
εὐάλωτος,1,0.0,99.42
Σκαρφεύς,1,0.0,99.42
αἰτητικός,1,0.0,99.42
Πυθοῖ,1,0.0,99.42
ἐντρέφω,1,0.0,99.42
ἀνδροποιός,1,0.0,99.42
Ἀντιγενίδας,1,0.0,99.42
ἁρμάτειος,1,0.0,99.42
μέλη,1,0.0,99.42
κεκραμένως,1,0.0,99.42
παρεγκλίνω,1,0.0,99.43
διάχυσις,1,0.0,99.43
ὑγρότης,1,0.0,99.43
ἀρρενωπός,1,0.0,99.43
λεοντώδης,1,0.0,99.43
Στασικράτης,1,0.0,99.43
μεγαλοεργός,1,0.0,99.43
γλύφω,1,0.0,99.43
ἄρθρον,1,0.0,99.43
μορφοειδής,1,0.0,99.43
ἐναγκαλίζομαι,1,0.0,99.43
βαφή,1,0.0,99.43
ἐκμαγεῖον,1,0.0,99.43
Ἠμωδὰ,1,0.0,99.43
ἐνασχημονέω,1,0.0,99.43
Ἐπίχαρμος,1,0.0,99.43
βαρβαριστί,1,0.0,99.43
ὑποψοφέω,1,0.0,99.43
Βιθυνός,1,0.0,99.43
ὑπορρίπτω,1,0.0,99.43
ξυράω,1,0.0,99.43
πιλίον,1,0.0,99.43
ταπεινόφρων,1,0.0,99.43
ἀνύβριστος,1,0.0,99.43
ἐμπλανάομαι,1,0.0,99.43
ῥέμβομαι,1,0.0,99.43
κενεμβατέω,1,0.0,99.43
ἐφάλλομαι,1,0.0,99.43
σφυγμός,1,0.0,99.43
ἀναζέω,1,0.0,99.43
ἀπομαραίνομαι,1,0.0,99.43
εὐλή,1,0.0,99.43
ψυχορραγέω,1,0.0,99.43
περιφάνεια,1,0.0,99.43
Χάριλλος,1,0.0,99.43
οἴνωσις,1,0.0,99.43
Βακχεύω,1,0.0,99.43
σκιρτάω,1,0.0,99.43
Ἀμοργός,1,0.0,99.43
Πασιάδης,1,0.0,99.43
κοίνωμα,1,0.0,99.43
τυμπανισμός,1,0.0,99.43
ἀνδρόγυνος,1,0.0,99.43
κυβεία,1,0.0,99.43
αὔλησις,1,0.0,99.43
Μήδιος,1,0.0,99.43
πυρέσσω,1,0.0,99.43
Στάτειρα,1,0.0,99.43
ἀνάμιξις,1,0.0,99.43
συμπαθῶς,1,0.0,99.43
εἰσποίησις,1,0.0,99.43
Ἁλικαρνασσός,1,0.0,99.43
Μαζαῖος,1,0.0,99.43
ἀλαλαγμός,1,0.0,99.43
σύρραξις,1,0.0,99.43
Πελληναῖος,1,0.0,99.43
Ταρρίας,1,0.0,99.43
Τελέσιππα,1,0.0,99.43
Πελλαῖος,1,0.0,99.44
ὑποικουρέω,1,0.0,99.44
ὀρθοπαγής,1,0.0,99.44
Ἡράκλειδαι,1,0.0,99.44
Πἀφος,1,0.0,99.44
Κινυράδος,1,0.0,99.44
διατρέφω,1,0.0,99.44
παρημελημένως,1,0.0,99.44
ἐπαντλέω,1,0.0,99.44
πρασιά,1,0.0,99.44
σινδονίσκος,1,0.0,99.44
Ἀβδαλώνυμος,1,0.0,99.44
θίς,1,0.0,99.44
ἀφρούρητος,1,0.0,99.44
πυλωρός,1,0.0,99.44
περιθλάω,1,0.0,99.44
ἔγχος,1,0.0,99.44
ἄορ,1,0.0,99.44
χερμάδιον,1,0.0,99.44
Μαρακάνδος,1,0.0,99.44
ἀποκλάζω,1,0.0,99.44
Ἀσσακήνος,1,0.0,99.44
ἰχώρ,1,0.0,99.44
εὖγε,1,0.0,99.44
ὑπερείπω,1,0.0,99.44
δυσεκβίαστος,1,0.0,99.44
Τυφῶν,1,0.0,99.44
γίγας,1,0.0,99.44
πελώριος,1,0.0,99.44
ἐξαναφέρω,1,0.0,99.44
ἀποτροπή,1,0.0,99.44
σκίρτησις,1,0.0,99.44
ἀφηνιασμός,1,0.0,99.44
Μαράκανδα,1,0.0,99.44
ὕδρα,1,0.0,99.44
ἐκμοχθέω,1,0.0,99.44
πολύπονος,1,0.0,99.44
τλήμων,1,0.0,99.44
Βούσιρις,1,0.0,99.44
περικομίζω,1,0.0,99.44
Χαλυβώνιος,1,0.0,99.44
Ὑρκανικός,1,0.0,99.44
ἔντεα,1,0.0,99.44
ἄρειος,1,0.0,99.44
Τριβαλλικός,1,0.0,99.44
Σκυθία,1,0.0,99.44
ἐκμετρέω,1,0.0,99.44
κολαστήριον,1,0.0,99.44
ἴκελος,1,0.0,99.44
τερπικέραυνος,1,0.0,99.44
διεξίημι,1,0.0,99.44
εὔγηρως,1,0.0,99.44
χρέα,1,0.0,99.44
σεισάχθεια,1,0.0,99.44
Ὀξυδράκαι,1,0.0,99.44
φλογοειδής,1,0.0,99.44
φρίκη,1,0.0,99.44
διατρέω,1,0.0,99.45
προσδρομή,1,0.0,99.45
ἀλαλαγή,1,0.0,99.45
παραρρήγνυμι,1,0.0,99.45
μονονού,1,0.0,99.45
φιλοβάρβαρος,1,0.0,99.45
μισαλέξανδρος,1,0.0,99.45
