Word,Count,Percentage of total,Cumulative percentage of total
εὐπατέρεια,1,0.0,98.37
ἀπύργωτος,1,0.0,98.37
ἀνάπυστος,1,0.0,98.37
ἀγριοώτης,1,0.0,98.37
ἑτερήμερος,1,0.0,98.37
ἐννεόργυιος,1,0.0,98.37
ἐπάρουρος,1,0.0,98.37
ἀαγής,1,0.0,98.37
καλλίχορος,1,0.0,98.38
δισθανής,1,0.0,98.38
κυανῶπις,1,0.0,98.38
ποτητός,1,0.0,98.38
βροτός,1,0.0,98.38
περιξεστός,1,0.0,98.38
νεογιλός,1,0.0,98.38
μαχητός,1,0.0,98.38
προήκης,1,0.0,98.38
ἐπίτονος,1,0.0,98.38
ἀπήωρος,1,0.0,98.38
δασυπλῆτις,1,0.0,98.38
δανός,1,0.0,98.38
περιπληθής,1,0.0,98.38
εὔμηλος,1,0.0,98.38
οἰνοπληθής,1,0.0,98.38
πολυπαίπαλος,1,0.0,98.38
ἰοχέαιρα,1,0.0,98.38
ὑλακόμωρος,1,0.0,98.38
ἐνεύναιος,1,0.0,98.38
ἀνήνυστος,1,0.0,98.38
αὐτάγρετος,1,0.0,98.38
μελαγχροιής,1,0.0,98.39
πολύπικρος,1,0.0,98.39
ἄρθμιος,1,0.0,98.39
ἀρισφαλής,1,0.0,98.39
ὑδατοτρεφής,1,0.0,98.39
εὔζυγος,1,0.0,98.39
ἀπόθεστος,1,0.0,98.39
ἐύπλειος,1,0.0,98.39
πανδήμιος,1,0.0,98.39
κακοείμων,1,0.0,98.39
αἰνοπαθής,1,0.0,98.39
Ἴασος,1,0.0,98.39
ἐϋκνήμις,1,0.0,98.39
εὔγναμπτος,1,0.0,98.39
Ὀδύσσειος,1,0.0,98.39
Δουλίχιον,1,0.0,98.39
ἰσχαλέος,1,0.0,98.39
γυρός,1,0.0,98.39
οὐλοκάρηνος,1,0.0,98.39
ἐπιήρανος,1,0.0,98.39
π͂ας,1,0.0,98.39
ἀμετρητος,1,0.0,98.4
πότνα,1,0.0,98.4
σαρδάνιος,1,0.0,98.4
αἱμοφόρυκτος,1,0.0,98.4
κακόξενος,1,0.0,98.4
ἐπίμαστος,1,0.0,98.4
προσκηδής,1,0.0,98.4
μυχοίτατος,1,0.0,98.4
εὐπηγής,1,0.0,98.4
βύβλινος,1,0.0,98.4
ἄμφωτος,1,0.0,98.4
περιρρηδής,1,0.0,98.4
φιλοκέρτομος,1,0.0,98.4
ἀγκυλχείλης,1,0.0,98.4
πολυωπός,1,0.0,98.4
κραταίπεδος,1,0.0,98.4
φιλοπαίγμων,1,0.0,98.4
πολυμνήστη,1,0.0,98.4
ἀκμηνός,1,0.0,98.4
Λαιστρυγονίη,1,0.0,98.4
ἀκάκητα,1,0.0,98.4
τηλεφανής,1,0.0,98.41
ἁπλοίς,1,0.0,98.41
εἰδάλιμος,1,0.0,98.41
διατρύγιος,1,0.0,98.41
ἄνοστος,1,0.0,98.41
οβριμοπάτρη,1,0.0,98.41
ἐπιτἰμιος,1,0.0,98.41
Φωκικός,1,0.0,98.41
κοιταῖος,1,0.0,98.41
δεικτέος,1,0.0,98.41
Κόπριος,1,0.0,98.41
Κολλυτεὺς,1,0.0,98.41
ἑκκαιδεκάπηχυς,1,0.0,98.41
ἴσθμιος,1,0.0,98.41
φιλόδωρος,1,0.0,98.41
φιλολοίδορος,1,0.0,98.41
Κιρραῖος,1,0.0,98.41
Φυλάσιος,1,0.0,98.41
συγκάταινος,1,0.0,98.41
περίχωρος,1,0.0,98.41
ἄπλοος,1,0.0,98.41
αὐτοτραγικός,1,0.0,98.42
ἀρουραῖος,1,0.0,98.42
ἐμβρόντητος,1,0.0,98.42
νηλεής,1,0.0,98.42
ἀξιοθαύμαστος,1,0.0,98.42
φερέπονος,1,0.0,98.42
εὐπόλεμος,1,0.0,98.42
ἐμπροίκιος,1,0.0,98.42
δυσεπίγνωστος,1,0.0,98.42
Ἀβεντῖνος,1,0.0,98.42
ἰσοβαρής,1,0.0,98.42
Γρακχείους,1,0.0,98.42
Γράκχειος,1,0.0,98.42
φειδός,1,0.0,98.42
πολυμερής,1,0.0,98.42
ἐχθροποιός,1,0.0,98.42
Μιθριδάτειος,1,0.0,98.42
ἐπικερδής,1,0.0,98.42
ἀπροβούλευτος,1,0.0,98.42
ὀλιγάνθρωπος,1,0.0,98.42
ζοφώδης,1,0.0,98.42
παμμεγέθης,1,0.0,98.43
διαλλακτήριος,1,0.0,98.43
νεόχριστος,1,0.0,98.43
Κιμβρικóς,1,0.0,98.43
ῥαβδόφορος,1,0.0,98.43
Ἰταλός,1,0.0,98.43
βαρυεργής,1,0.0,98.43
ἰσόμαχος,1,0.0,98.43
Καπυαῖος,1,0.0,98.43
ὀκτάετες,1,0.0,98.43
περιώνυμος,1,0.0,98.43
Ἄλπειος,1,0.0,98.43
Ἄλπεια,1,0.0,98.43
ἐμπειροπόλεμος,1,0.0,98.43
θεόληπτος,1,0.0,98.43
ὁμοσίπυος,1,0.0,98.43
τεκνοποιητικός,1,0.0,98.43
χωριστός,1,0.0,98.43
παθητικός,1,0.0,98.43
δυσγενής,1,0.0,98.43
ὀψοποιικός,1,0.0,98.43
χρηστικός,1,0.0,98.44
σποραδικός,1,0.0,98.44
αὐτόφυτος,1,0.0,98.44
οἰητέον,1,0.0,98.44
εὐβάστακτος,1,0.0,98.44
εὐμεταχείριστος,1,0.0,98.44
μεταλλευτικός,1,0.0,98.44
ἐπισκεπτέος,1,0.0,98.44
διανοητικός,1,0.0,98.44
νουθετητέος,1,0.0,98.44
ὁμονοητικός,1,0.0,98.44
ὁπόστος,1,0.0,98.44
ἀνθρωπικός,1,0.0,98.44
καινοτόμος,1,0.0,98.44
ζητητικός,1,0.0,98.44
προαιρετικός,1,0.0,98.44
σύννους,1,0.0,98.44
κατοκώχιμος,1,0.0,98.44
ἄφρουρος,1,0.0,98.44
ἰσοτύραννος,1,0.0,98.44
δυναστευτικός,1,0.0,98.44
θητικός,1,0.0,98.44
ἐπιζεφύριος,1,0.0,98.45
θετικός,1,0.0,98.45
Ῥήγιον,1,0.0,98.45
κλίνειος,1,0.0,98.45
λογίζομαι,1,0.0,98.45
ἀφαιρετέος,1,0.0,98.45
πεντετάλαντος,1,0.0,98.45
βοηθητέος,1,0.0,98.45
ἐρεβώδης,1,0.0,98.45
γαμητέον,1,0.0,98.45
φευκτέος,1,0.0,98.45
ὑποιστέον,1,0.0,98.45
ἀτιμαστέος,1,0.0,98.45
λάλος,1,0.0,98.45
φιλόπρωτος,1,0.0,98.45
ἄσωστος,1,0.0,98.45
δυσχείρωτος,1,0.0,98.45
μετοικικός,1,0.0,98.45
διάπλεως,1,0.0,98.45
φιλήκους,1,0.0,98.45
ἐντευκτικός,1,0.0,98.45
Νικίειος,1,0.0,98.46
συμβιβαστικός,1,0.0,98.46
Μήλιος,1,0.0,98.46
μισάνθρωπος,1,0.0,98.46
μυστικός,1,0.0,98.46
ἀνεπιτήδευτος,1,0.0,98.46
μεθυστικός,1,0.0,98.46
ἱππαστικός,1,0.0,98.46
φιλοπόνηρος,1,0.0,98.46
κατάπονος,1,0.0,98.46
βωμολόχος,1,0.0,98.46
λυρικός,1,0.0,98.46
ἀνακλητικός,1,0.0,98.46
παιδευτικός,1,0.0,98.46
Συλλανίος,1,0.0,98.46
Συλλανία,1,0.0,98.46
φλυαρώδης,1,0.0,98.46
χαῦνος,1,0.0,98.46
ἰσόκληρος,1,0.0,98.46
ἀδρανής,1,0.0,98.46
ῥωπικός,1,0.0,98.46
ἀγυρτικός,1,0.0,98.47
ἀδηφάγος,1,0.0,98.47
ἄπλουτος,1,0.0,98.47
παιδευτός,1,0.0,98.47
ἀπειρόκαλος,1,0.0,98.47
φατνωματικός,1,0.0,98.47
παρορμητικός,1,0.0,98.47
ἄωρος1,1,0.0,98.47
πέπειρος,1,0.0,98.47
διακορής,1,0.0,98.47
ἐπιληπτικός,1,0.0,98.47
ἄσικχος,1,0.0,98.47
αὐχμηρός,1,0.0,98.47
θερμαντικός,1,0.0,98.47
ὀγκώδης,1,0.0,98.47
πολύτροφος,1,0.0,98.47
βραχυλόγος,1,0.0,98.47
Ἑκαταῖος,1,0.0,98.47
ἐγερτικός,1,0.0,98.47
ἐνθουσιώδης,1,0.0,98.47
ἄθρυπτος,1,0.0,98.47
ἠθοποιός,1,0.0,98.48
λίγειος,1,0.0,98.48
κάρρων,1,0.0,98.48
νοσερός,1,0.0,98.48
ἀσύνδηλος,1,0.0,98.48
ἀνυστός,1,0.0,98.48
ἀπολίτευτος,1,0.0,98.48
δεκᾰτέσσᾰρες,1,0.0,98.48
πειθαρχικός,1,0.0,98.48
πειθὴνιος,1,0.0,98.48
ἀνδρόβουλος,1,0.0,98.48
ἔνδροσος,1,0.0,98.48
ἀντίμολπος,1,0.0,98.48
δίσκηπτρος,1,0.0,98.48
στρατιῶτις,1,0.0,98.48
ἐκπάτιος,1,0.0,98.48
οἰωνόθροος,1,0.0,98.48
γυιοβαρής,1,0.0,98.48
ἰσόπρεσβυς,1,0.0,98.48
ὑπέργηρως,1,0.0,98.48
ἡμερόφαντος,1,0.0,98.48
περίπεμπτος,1,0.0,98.49
ἀστυνόμος,1,0.0,98.49
Τευκρίς,1,0.0,98.49
ἀργήεις,1,0.0,98.49
δορίπαλτος,1,0.0,98.49
πάμπρεπτος,1,0.0,98.49
λάγινος,1,0.0,98.49
ἐρικύμων,1,0.0,98.49
δημιοπληθής,1,0.0,98.49
αὐτότοκος,1,0.0,98.49
κατάμομφος,1,0.0,98.49
ἄδαιτος,1,0.0,98.49
παλίνορτος,1,0.0,98.49
τεκνόποινος,1,0.0,98.49
μνησιπήμων,1,0.0,98.49
βρεσβύς,1,0.0,98.49
κεναγγής,1,0.0,98.49
παλίρροχθος,1,0.0,98.49
κακόσχολος,1,0.0,98.49
παλιμμήκης,1,0.0,98.49
παρθενόσφαγος,1,0.0,98.49
παυσάνεμος,1,0.0,98.49
αἰσχρόμητις,1,0.0,98.5
πρωτοπήμων,1,0.0,98.5
γυναικόποινος,1,0.0,98.5
παρθένειος,1,0.0,98.5
προνωπής,1,0.0,98.5
φίλοικτος,1,0.0,98.5
εὐτράπεζος,1,0.0,98.5
ἀταύρωτος,1,0.0,98.5
τριτόσπονδος,1,0.0,98.5
εὔποτμος,1,0.0,98.5
σύνορθρος,1,0.0,98.5
μονόφρουρος,1,0.0,98.5
χρυσοφεγγής,1,0.0,98.5
τηλέπομπος,1,0.0,98.5
Αἰγίπλαγκτος,1,0.0,98.5
Σαρωνικός,1,0.0,98.5
κάτοπτος,1,0.0,98.5
ἀραχναῖος,1,0.0,98.5
ἄπαππος,1,0.0,98.5
φυτάλμιος,1,0.0,98.5
πανάλωτος,1,0.0,98.5
αἰνολαμπής,1,0.0,98.51
ποτανός,1,0.0,98.51
λόγχιμος,1,0.0,98.51
ἀντίφερνος,1,0.0,98.51
ἀλοίδορος,1,0.0,98.51
ὀνειρόφαντος,1,0.0,98.51
πενθήμων,1,0.0,98.51
ἀτλησικάρδιος,1,0.0,98.51
ταλαντοῦχος,1,0.0,98.51
δυσδάκρυτος,1,0.0,98.51
ἀντήνωρ,1,0.0,98.51
δημόκραντος,1,0.0,98.51
νυκτηρεφής,1,0.0,98.51
τυχηρός,1,0.0,98.51
παλιντυχής,1,0.0,98.51
ἀίστός,1,0.0,98.51
ταχύπορος,1,0.0,98.51
ταχύμορος,1,0.0,98.51
γυναικογήρυτος,1,0.0,98.51
φαεσφόρος,1,0.0,98.51
σύνορος,1,0.0,98.51
ἐπίμομφος,1,0.0,98.52
σπαρνός,1,0.0,98.52
κακόστρωτος,1,0.0,98.52
ἔνθηρος,1,0.0,98.52
οἰωνοκτόνος,1,0.0,98.52
ἀκύμων,1,0.0,98.52
θυηφάγος,1,0.0,98.52
εὔκρυπτος,1,0.0,98.52
κακάγγελος,1,0.0,98.52
δίλογχος,1,0.0,98.52
δυσκύμαντος,1,0.0,98.52
θράκιος,1,0.0,98.52
ὀμβροκτύπος,1,0.0,98.52
ἐρείπιος,1,0.0,98.52
κραταίλεως,1,0.0,98.52
δορίγαμβρος,1,0.0,98.52
ἕλανδρος,1,0.0,98.52
ἑλέπτολις,1,0.0,98.52
ἁβρότιμος,1,0.0,98.52
ἀεξίφυλλος,1,0.0,98.52
ὀρθωνυμος,1,0.0,98.52
ἔκφατος,1,0.0,98.53
νυμφότιμον,1,0.0,98.53
αἰνόλεκτρος,1,0.0,98.53
παμπορθής,1,0.0,98.53
ἀγάλακτος,1,0.0,98.53
νεότροφος,1,0.0,98.53
φαιδρωπός,1,0.0,98.53
μηλοφόνος,1,0.0,98.53
ἀκασκαῖος,1,0.0,98.53
δηξίθυμος,1,0.0,98.53
δύσεδρος,1,0.0,98.53
δυσόμιλος,1,0.0,98.53
νυμφόκλαυτος,1,0.0,98.53
μονόφρων,1,0.0,98.53
εὐθύδικος,1,0.0,98.53
δύσκαπνος,1,0.0,98.53
ὁμοιοπρεπής,1,0.0,98.53
προβατογνώμων,1,0.0,98.53
ὑπέρκοτος,1,0.0,98.53
λέγος,1,0.0,98.53
τρισώματος,1,0.0,98.53
τρίμοιρος,1,0.0,98.54
ὀψίκοιτος,1,0.0,98.54
πορφυρόστρωτος,1,0.0,98.54
χαμαιπετής,1,0.0,98.54
ἐπίζηλος,1,0.0,98.54
πρόδουλος,1,0.0,98.54
ἰσάργυρος,1,0.0,98.54
παγκαίνιστος,1,0.0,98.54
ὁμότοιχος,1,0.0,98.54
ὀρθοδαής,1,0.0,98.54
ἁμαξήρης,1,0.0,98.54
ἀσυνήμων,1,0.0,98.54
φρήν,1,0.0,98.54
μισόθεος,1,0.0,98.54
καρατόμος,1,0.0,98.54
δυσίατος,1,0.0,98.54
ὁμοδέμνιος,1,0.0,98.54
κροκοβαφής,1,0.0,98.54
μελάγκερος,1,0.0,98.54
δολοφόνος,1,0.0,98.54
πολυεπής,1,0.0,98.54
κακόποτμος,1,0.0,98.55
φρενομανής,1,0.0,98.55
θεόφορος,1,0.0,98.55
δύσφατος,1,0.0,98.55
κακορρήμων,1,0.0,98.55
Ἀχερούσιος,1,0.0,98.55
νεόγονος,1,0.0,98.55
δυσαλγής,1,0.0,98.55
μινυρός,1,0.0,98.55
πρόπυργος,1,0.0,98.55
πολυκανής,1,0.0,98.55
θερμόνους,1,0.0,98.55
θανατοφόρος,1,0.0,98.55
σύμφθογγος,1,0.0,98.55
δύσπεμπτος,1,0.0,98.55
πρώταρχος,1,0.0,98.55
θυροκόπος,1,0.0,98.55
δυσφροίμιος,1,0.0,98.55
ἐποίκτιστος,1,0.0,98.55
μισητός,1,0.0,98.55
Πυθόκραντος,1,0.0,98.55
διχόρροπος,1,0.0,98.55
κάτοικτος,1,0.0,98.56
εὐθνήσιμος,1,0.0,98.56
εὔτολμος,1,0.0,98.56
δύσδαμαρ,1,0.0,98.56
δακτυλόδεικτος,1,0.0,98.56
ἀφρόντιστος,1,0.0,98.56
ἐδανός,1,0.0,98.56
χθονοτρεφής,1,0.0,98.56
εὔποκος,1,0.0,98.56
ἐπῳδός,1,0.0,98.56
θεσφατηλόγος,1,0.0,98.56
ἰσοτριβής,1,0.0,98.56
ναυτίλος,1,0.0,98.56
περιώδυνος,1,0.0,98.56
ἀτέλευτος,1,0.0,98.56
ἐρίδματος,1,0.0,98.56
δίφυιος,1,0.0,98.56
καρδιόδηκτος,1,0.0,98.56
τριπάχυιος,1,0.0,98.56
αἱματολοιχός,1,0.0,98.56
βαρύμηνις,1,0.0,98.56
θεόκραντος,1,0.0,98.57
κουροβόρος,1,0.0,98.57
εὐπάλαμος,1,0.0,98.57
δομοσφαλής,1,0.0,98.57
ἀργυρότοιχος,1,0.0,98.57
Πλεισθενίδης,1,0.0,98.57
δύστλητος,1,0.0,98.57
κρεουργός,1,0.0,98.57
καταίσιος,1,0.0,98.57
δυσάθλιος,1,0.0,98.57
ἔποικτος,1,0.0,98.57
δημορριφής,1,0.0,98.57
ἀρχηγενής,1,0.0,98.57
ὑψηλόκρημνος,1,0.0,98.57
λεωργός,1,0.0,98.57
πάντεχνος,1,0.0,98.57
ὀρθόβουλος,1,0.0,98.57
δύσλυτος,1,0.0,98.57
σταθευτός,1,0.0,98.57
φοῖβος,1,0.0,98.57
ποικιλείμων,1,0.0,98.57
δυσπαραίτητος,1,0.0,98.58
ταχύπτερος,1,0.0,98.58
μυριετής,1,0.0,98.58
ναρθηκοπλήρωτος,1,0.0,98.58
κλοπαῖος,1,0.0,98.58
ἀφεγγής,1,0.0,98.58
τερμόνιος,1,0.0,98.58
κραιπνοφόρος,1,0.0,98.58
ἀπέδιλος,1,0.0,98.58
προσπορπατός,1,0.0,98.58
νεκροδέγμων,1,0.0,98.58
τλησικάρδιος,1,0.0,98.58
ἐπιχαρής,1,0.0,98.58
ἄγναμπτος,1,0.0,98.58
μελίγλωσσος,1,0.0,98.58
ἀπαράμυθος,1,0.0,98.58
μαλακογνώμων,1,0.0,98.58
μελαμβαθής,1,0.0,98.58
ἀγείτων,1,0.0,98.58
κραιπνόσυτος,1,0.0,98.58
πτερυγωκής,1,0.0,98.58
πετρηρεφής,1,0.0,98.59
αὐτόκτιτος,1,0.0,98.59
εὐάγκαλος,1,0.0,98.59
ἑκατογκάρηνος,1,0.0,98.59
Αἰτναῖος,1,0.0,98.59
τετρασκελής,1,0.0,98.59
δακρυσίστακτος,1,0.0,98.59
μεγαλοσχήμων,1,0.0,98.59
μεγαλόστονος,1,0.0,98.59
Κολχίς,1,0.0,98.59
ὑψίκρημνος,1,0.0,98.59
ὀξύπρωρος,1,0.0,98.59
ἁγνόρυτος,1,0.0,98.59
πλινθυφής,1,0.0,98.59
πρόσειλος,1,0.0,98.59
ἀήσυρος,1,0.0,98.59
φιλήνιος,1,0.0,98.59
ὑπέρπλουτος,1,0.0,98.59
θαλασσόπλαγκτος,1,0.0,98.59
ἀικής,1,0.0,98.59
συγκαλυπτός,1,0.0,98.59
τρίμορφος,1,0.0,98.6
συγκαλυπτέος,1,0.0,98.6
βουφόνος,1,0.0,98.6
φανός,1,0.0,98.6
ἄκικυς,1,0.0,98.6
ἰσόνειρος,1,0.0,98.6
διαμφίδιος,1,0.0,98.6
πέτρινος,1,0.0,98.6
μυριωπός,1,0.0,98.6
κηρόπλαστος,1,0.0,98.6
τηλέπλαγκτος,1,0.0,98.6
οἰστρήλατος,1,0.0,98.6
παράκοπος,1,0.0,98.6
βούκερως,1,0.0,98.6
οἰστροδίνητος,1,0.0,98.6
ὑπερμήκης,1,0.0,98.6
φοιταλέος,1,0.0,98.6
λαβρόσυτος,1,0.0,98.6
Δῖος,1,0.0,98.6
θεόσσυτος,1,0.0,98.6
νυκτίφοιτος,1,0.0,98.6
αἰολόστομος,1,0.0,98.6
ἀφνίδιος,1,0.0,98.61
ἁλίστονος,1,0.0,98.61
πρόσπλατος,1,0.0,98.61
ἀστρογείτων,1,0.0,98.61
Σαλμυδήσσιος,1,0.0,98.61
Κιμμερικός,1,0.0,98.61
Μαιώτης,1,0.0,98.61
κενόφρων,1,0.0,98.61
θέορτος,1,0.0,98.61
εὐσύμβλητος,1,0.0,98.61
πολύδονος,1,0.0,98.61
ἡλιοστιβής,1,0.0,98.61
Γοργόνειος,1,0.0,98.61
κυκνόμορφος,1,0.0,98.61
μονόδους,1,0.0,98.61
κατάπτερος,1,0.0,98.61
δρακοντόμαλλος,1,0.0,98.61
ἀκραγής,1,0.0,98.61
Ἀριμασπός,1,0.0,98.61
Βίβλινος,1,0.0,98.61
Νειλῶτις,1,0.0,98.61
δυσεύρετος,1,0.0,98.62
αἰπύνωτος,1,0.0,98.62
Θεσπρωτός,1,0.0,98.62
παλίμπλαγκτος,1,0.0,98.62
πλατύρροος,1,0.0,98.62
θηλύσπορος,1,0.0,98.62
θηράσιμος,1,0.0,98.62
θηλυκτόνος,1,0.0,98.62
νυκτιφρούρητος,1,0.0,98.62
δίθηκτος,1,0.0,98.62
φρενοπληγής,1,0.0,98.62
πόριμος,1,0.0,98.62
πεδάρσιος,1,0.0,98.62
πύρπνους,1,0.0,98.62
δύσλοφος,1,0.0,98.62
προσδοκητός,1,0.0,98.62
ὑπέρπικρος,1,0.0,98.62
σεμνόστομος,1,0.0,98.62
ἀπενθής,1,0.0,98.62
λευκόπτερος,1,0.0,98.62
θηλύνοος,1,0.0,98.62
γυναικόμιμος,1,0.0,98.63
νεοζυγής,1,0.0,98.63
πανήμερος,1,0.0,98.63
κελαινόβρωτος,1,0.0,98.63
κνεφαῖος,1,0.0,98.63
ἀναύγητος,1,0.0,98.63
φρενόπληκτος,1,0.0,98.63
ἀπρόοπτος,1,0.0,98.63
ζάπυρος,1,0.0,98.63
ἀγλευκής,1,0.0,98.63
ἀναγκαστέος,1,0.0,98.63
κολαστέος,1,0.0,98.63
κωλυτέον,1,0.0,98.63
ἐπιτρεπτέον,1,0.0,98.63
προστακτέον,1,0.0,98.63
χορηγικός,1,0.0,98.63
ἀγχιτέρμων,1,0.0,98.63
Ἀσιατογενής,1,0.0,98.63
εὐτλήμων,1,0.0,98.63
πολυθρέμμων,1,0.0,98.63
ἠπειρογενής,1,0.0,98.63
δίρρυμος,1,0.0,98.64
τρίρρυμος,1,0.0,98.64
Ἀσιᾶτις,1,0.0,98.64
λινόδεσμος,1,0.0,98.64
Ἀθαμαντίς,1,0.0,98.64
πεζονόμος,1,0.0,98.64
χρυσόγονος,1,0.0,98.64
ἀπρόσοιστος,1,0.0,98.64
ἀλκίφρων,1,0.0,98.64
πυργοδάικτος,1,0.0,98.64
λεπτόδομος,1,0.0,98.64
λαοπόρος,1,0.0,98.64
δολόμητις,1,0.0,98.64
κένανδρος,1,0.0,98.64
γυναικοπληθής,1,0.0,98.64
ἀμφίζευκτος,1,0.0,98.64
αἰχμήεις,1,0.0,98.64
ἁβροπενθής,1,0.0,98.64
βαθύβουλος,1,0.0,98.64
πατρωνύμιος,1,0.0,98.64
δορίκρανος,1,0.0,98.64
χρυσεόστολμος,1,0.0,98.65
ἀδείμαντος,1,0.0,98.65
γηραλέος,1,0.0,98.65
εὐείμων,1,0.0,98.65
εὔαρκτος,1,0.0,98.65
θυηπόλος,1,0.0,98.65
ἀγατός,1,0.0,98.65
θυμόμαντις,1,0.0,98.65
μακροβίοτος,1,0.0,98.65
ἁλίδονος,1,0.0,98.65
πολυβαφής,1,0.0,98.65
δυσαιανής,1,0.0,98.65
ἀρχέλαος,1,0.0,98.65
θαλασσόπληκτος,1,0.0,98.65
πελειοθρέμμων,1,0.0,98.65
Χρυσεύς,1,0.0,98.65
ζαπληθής,1,0.0,98.65
Λυρναῖος,1,0.0,98.65
̓ἀθηναῖος,1,0.0,98.65
πείθαρχος,1,0.0,98.65
εὐήρετμος,1,0.0,98.65
διάπλοος,1,0.0,98.66
εὐφεγγής,1,0.0,98.66
κωπήρης,1,0.0,98.66
τοσουτάριθμος,1,0.0,98.66
φιλόχορος,1,0.0,98.66
θεσσαλός,1,0.0,98.66
Ἠδωνίς,1,0.0,98.66
δυσπόνητος,1,0.0,98.66
διαμυδαλέος,1,0.0,98.66
ἁβρόγοος,1,0.0,98.66
πεδιήρης,1,0.0,98.66
πρωτόμοιρος,1,0.0,98.66
δυσβάυκτος,1,0.0,98.66
μειλικτήριος,1,0.0,98.66
ἀνθεμουργός,1,0.0,98.66
παμφαής,1,0.0,98.66
ἀσαφηνής,1,0.0,98.66
ἰσοδαίμων,1,0.0,98.66
παντάλας,1,0.0,98.66
μεγαυχής,1,0.0,98.66
Σουσιγενής,1,0.0,98.66
πολεμοφθόρος,1,0.0,98.66
κροκόβαπτος,1,0.0,98.67
φάλαρος,1,0.0,98.67
Στύγιος,1,0.0,98.67
ψυχαγωγός,1,0.0,98.67
εὐέξοδος,1,0.0,98.67
δύσλεκτος,1,0.0,98.67
μηλοτρόφος,1,0.0,98.67
εὐθυντήριος,1,0.0,98.67
αἱματοσφαγής,1,0.0,98.67
τριτόσπορος,1,0.0,98.67
πανταρκής,1,0.0,98.67
πύργινος,1,0.0,98.67
στρυμών,1,0.0,98.67
ἐλαιοφυτός,1,0.0,98.67
ἀγχιγείτων,1,0.0,98.67
μέσακτος,1,0.0,98.67
εὐκτέανος,1,0.0,98.67
θεότρεπτος,1,0.0,98.67
ἀτέκμαρτος,1,0.0,98.67
Περσονόμος,1,0.0,98.67
ᾁδοβάτης,1,0.0,98.67
κακομέλετος,1,0.0,98.68
ἁλίτυπος,1,0.0,98.68
ἀρίδακρυς,1,0.0,98.68
Σαλαμινιάς,1,0.0,98.68
ὠγύγιος,1,0.0,98.68
μυριοταγός,1,0.0,98.68
ἆτος,1,0.0,98.68
δυσπόλεμος,1,0.0,98.68
ὀιστοδέγμων,1,0.0,98.68
μύσιος,1,0.0,98.68
λευκήρης,1,0.0,98.68
δύσθροος,1,0.0,98.68
παρώνυμος,1,0.0,98.68
ναυπόρος,1,0.0,98.68
κελευθοποιός,1,0.0,98.68
βρόμιος,1,0.0,98.68
θεομυσής,1,0.0,98.68
νεοσπαδής,1,0.0,98.68
ὑψιγέννητος,1,0.0,98.68
βδελύκτροπος,1,0.0,98.68
πλατός,1,0.0,98.68
πλανοστιβής,1,0.0,98.69
ἔκνομος,1,0.0,98.69
νυκτίσεμνος,1,0.0,98.69
γραῖος,1,0.0,98.69
μεσολαβής,1,0.0,98.69
περίβαρυς,1,0.0,98.69
αὐτόσσυτος,1,0.0,98.69
καρανιστήρ,1,0.0,98.69
ὀφθαλμωρύχος,1,0.0,98.69
ἀπόπτυστος,1,0.0,98.69
αἱματορρόφος,1,0.0,98.69
ἀφοίβαντος,1,0.0,98.69
ἄφθεγκτος,1,0.0,98.69
δυσανακόμιστος,1,0.0,98.69
δύσποτος,1,0.0,98.69
ἀντίποινος,1,0.0,98.69
δελτογράφος,1,0.0,98.69
ἔκπλυτος,1,0.0,98.69
χοιροκτόνος,1,0.0,98.69
Λίβυς,1,0.0,98.69
Φλεγραῖος,1,0.0,98.69
ἀναίματος,1,0.0,98.7
εὐθυδίκαιος,1,0.0,98.7
αἱμοσταγής,1,0.0,98.7
ἀξιόμισος,1,0.0,98.7
εὐμήχανος,1,0.0,98.7
δυσπαρήγορος,1,0.0,98.7
δυσοδοπαίπαλος,1,0.0,98.7
δυσόμματος,1,0.0,98.7
δυσήλιος,1,0.0,98.7
νεόθηλος,1,0.0,98.7
κελαινόφρων,1,0.0,98.7
ἀντικτόνος,1,0.0,98.7
ὀξυμήνιτος,1,0.0,98.7
εὐπέμπελος,1,0.0,98.7
δυσπήμαντος,1,0.0,98.7
παιδότρωτος,1,0.0,98.7
βροτοσκόπος,1,0.0,98.7
νεοπαθής,1,0.0,98.7
ἀνάρχετος,1,0.0,98.7
πάμφιλος,1,0.0,98.7
ξενότιμος,1,0.0,98.7
ἀντίτολμος,1,0.0,98.71
παντόφυρτος,1,0.0,98.71
δυσπαλής,1,0.0,98.71
λαπαδνός,1,0.0,98.71
ὑπέρτονος,1,0.0,98.71
ξιφουλκός,1,0.0,98.71
ἀτέρμων,1,0.0,98.71
παντόσεμνος,1,0.0,98.71
παντομισής,1,0.0,98.71
πρωτοκτόνος,1,0.0,98.71
ἀμφίβουλος,1,0.0,98.71
πλειστήρης,1,0.0,98.71
λιπαρόθρονος,1,0.0,98.71
δύσκηλος,1,0.0,98.71
ἀστύνικος,1,0.0,98.71
πρεπτός,1,0.0,98.71
ῥυσίβωμος,1,0.0,98.71
δυσάρεστος,1,0.0,98.71
δενδροπήμων,1,0.0,98.71
ἔμβρυος,1,0.0,98.71
ὀμματοστερής,1,0.0,98.71
ἀμβλωπός,1,0.0,98.71
ἀνδροτυχής,1,0.0,98.72
ματροκασιγνήτης,1,0.0,98.72
ὀρθονόμος,1,0.0,98.72
