Word,Count,Percentage of total,Cumulative percentage of total
κολυμβήθρα,3,0.0,97.0
Τιβεριάς,3,0.0,97.0
ἀνέρχομαι,3,0.0,97.0
πόσις,3,0.0,97.01
ὄρθρος,3,0.0,97.01
ἀρεστός,3,0.0,97.01
Σιλωάμ,3,0.0,97.01
συντίθημι,3,0.0,97.02
ἀποσυνάγωγος,3,0.0,97.02
Δίδυμος,3,0.0,97.02
δεκαπέντε,3,0.0,97.02
ὑπάντησις,3,0.0,97.02
βραχίων,3,0.0,97.03
διαζώννυμι,3,0.0,97.03
βάπτω,3,0.0,97.03
κατηγορία,3,0.0,97.03
λαγχάνω,3,0.0,97.04
σκέλος,3,0.0,97.04
ἐντυλίσσω,3,0.0,97.04
ἀριστάω,3,0.0,97.04
ἐξετάζω,3,0.0,97.05
ζώννυμι,3,0.0,97.05
προτίθημι,3,0.0,97.05
συνεγείρω,3,0.0,97.05
ἀπαλλοτριόω,3,0.0,97.05
ἀποκαταλλάσσω,3,0.0,97.06
προσαγωγή,3,0.0,97.06
οἰκεῖος,3,0.0,97.06
προγράφω,3,0.0,97.06
πατριά,3,0.0,97.07
ὑπερεκπερισσοῦ,3,0.0,97.07
εὐαγγελιστής,3,0.0,97.07
μεθύσκω,3,0.0,97.07
ἀνίημι,3,0.0,97.07
ἀπειλή,3,0.0,97.08
πανοπλία,3,0.0,97.08
πορθέω,3,0.0,97.08
ἆρα,3,0.0,97.08
ἐπίτροπος,3,0.0,97.09
μακαρισμός,3,0.0,97.09
ἀναστατόω,3,0.0,97.09
μέθη,3,0.0,97.09
σωματικός,3,0.0,97.09
πάθος,3,0.0,97.1
Ἰοῦστος,3,0.0,97.1
παραθήκη,3,0.0,97.1
ἀστοχέω,3,0.0,97.1
βλάσφημος,3,0.0,97.11
προδότης,3,0.0,97.11
τυφόω,3,0.0,97.11
δρόμος,3,0.0,97.11
Ἔραστος,3,0.0,97.12
Τρόφιμος,3,0.0,97.12
Μίλητος,3,0.0,97.12
καταξιόω,3,0.0,97.12
δίκη,3,0.0,97.12
κατευθύνω,3,0.0,97.13
ἄτακτος,3,0.0,97.13
νομοδιδάσκαλος,3,0.0,97.13
ἀσεβής,3,0.0,97.13
σεμνότης,3,0.0,97.14
σωφροσύνη,3,0.0,97.14
ἀνεπίληπτος,3,0.0,97.14
νηφάλιος,3,0.0,97.14
ἐπιμελέομαι,3,0.0,97.14
περιποιέω,3,0.0,97.15
πρεσβυτέριον,3,0.0,97.15
ἐπαρκέω,3,0.0,97.15
ἀντιλαμβάνω,3,0.0,97.15
ζῳογονέω,3,0.0,97.16
Πόντιος,3,0.0,97.16
δυνάστης,3,0.0,97.16
φιλαδελφία,3,0.0,97.16
ἀπάντησις,3,0.0,97.17
ἀσφάλεια,3,0.0,97.17
ἐκτενής,3,0.0,97.17
φάσκω,3,0.0,97.17
τετράπους,3,0.0,97.17
συμμαρτυρέω,3,0.0,97.18
κατάκριμα,3,0.0,97.18
κοίτη,3,0.0,97.18
διαγγέλλω,3,0.0,97.18
κεραμεύς,3,0.0,97.19
ἐκκλάω,3,0.0,97.19
νοσφίζω,3,0.0,97.19
ἐπιχειρέω,3,0.0,97.19
Ἀβιά,3,0.0,97.19
ἔναντι,3,0.0,97.2
μνηστεύω,3,0.0,97.2
δούλη,3,0.0,97.2
σκιρτάω,3,0.0,97.2
συγγένεια,3,0.0,97.21
σωτήριον,3,0.0,97.21
ἀναζητέω,3,0.0,97.21
τετρααρχέω,3,0.0,97.21
Ἀμώς,3,0.0,97.22
Ζοροβαβέλ,3,0.0,97.22
Σαλαθιήλ,3,0.0,97.22
Ἰωβήδ,3,0.0,97.22
Ναασσών,3,0.0,97.22
Ἀμιναδάβ,3,0.0,97.23
Ἑσρώμ,3,0.0,97.23
Φάρες,3,0.0,97.23
θάμβος,3,0.0,97.23
ἐπανάγω,3,0.0,97.24
βόθυνος,3,0.0,97.24
σκάπτω,3,0.0,97.24
ἀμφιέννυμι,3,0.0,97.24
καταπίπτω,3,0.0,97.24
συμπληρόω,3,0.0,97.25
δεσμεύω,3,0.0,97.25
ἀποχωρέω,3,0.0,97.25
προσάγω,3,0.0,97.25
ἀλώπηξ,3,0.0,97.26
ἐπιβιβάζω,3,0.0,97.26
ἐπάν,3,0.0,97.26
διαδίδωμι,3,0.0,97.26
σαρόω,3,0.0,97.26
Νινευίτης,3,0.0,97.27
σκοτεινός,3,0.0,97.27
ἄριστον,3,0.0,97.27
ποίμνιον,3,0.0,97.27
σής,3,0.0,97.28
στενός,3,0.0,97.28
ἴασις,3,0.0,97.28
ποσάκις,3,0.0,97.28
δραχμή,3,0.0,97.29
σιτευτός,3,0.0,97.29
βάσανος,3,0.0,97.29
ἐκριζόω,3,0.0,97.29
κατακλυσμός,3,0.0,97.29
Λώτ,3,0.0,97.3
Ζακχαῖος,3,0.0,97.3
κατισχύω,3,0.0,97.3
διΐστημι,3,0.0,97.3
ἑσπέρα,3,0.0,97.31
παραβαίνω,3,0.0,97.31
ἄφνω,3,0.0,97.31
ἀποφθέγγομαι,3,0.0,97.31
Φρυγία,3,0.0,97.31
στερεόω,3,0.0,97.32
προχειρίζω,3,0.0,97.32
Κύπριος,3,0.0,97.32
συνοράω,3,0.0,97.32
ἐκψύχω,3,0.0,97.33
φύλαξ,3,0.0,97.33
βία,3,0.0,97.33
νεανίας,3,0.0,97.33
διασπείρω,3,0.0,97.34
Ταρσός,3,0.0,97.34
Λύδδα,3,0.0,97.34
βυρσεύς,3,0.0,97.34
Φοινίκη,3,0.0,97.34
Κλαύδιος,3,0.0,97.35
Πέργη,3,0.0,97.35
ὑπονοέω,3,0.0,97.35
ὑπηρετέω,3,0.0,97.35
Δέρβη,3,0.0,97.36
ἐπιστηρίζω,3,0.0,97.36
πνικτός,3,0.0,97.36
ἐκπλέω,3,0.0,97.36
δεσμοφύλαξ,3,0.0,97.36
δημοσίᾳ,3,0.0,97.37
Ἰταλία,3,0.0,97.37
Πρισκίλλα,3,0.0,97.37
Γαλλίων,3,0.0,97.37
πλόος,3,0.0,97.38
Ἑβραίς,3,0.0,97.38
πατρῷος,3,0.0,97.38
Βερνίκη,3,0.0,97.38
λιμήν,3,0.0,97.39
σκάφη,3,0.0,97.39
Ἰερεμίας,3,0.0,97.39
μαλακία,3,0.0,97.39
πραΰς,3,0.0,97.39
ἐξώτερος,3,0.0,97.4
συναίρω,3,0.0,97.4
ἑταῖρος,3,0.0,97.4
κουστωδία,3,0.0,97.4
Ἱεροσολυμίτης,2,0.0,97.4
δερμάτινος,2,0.0,97.41
ἄγριος,2,0.0,97.41
πυρέσσω,2,0.0,97.41
διαφημίζω,2,0.0,97.41
ἐξορύσσω,2,0.0,97.41
ῥάκος,2,0.0,97.41
ἄγναφος,2,0.0,97.42
κακοποιέω,2,0.0,97.42
Καναναῖος,2,0.0,97.42
ἐξανατέλλω,2,0.0,97.42
αὐτόματος,2,0.0,97.42
ἐπιλύω,2,0.0,97.42
λαῖλαψ,2,0.0,97.42
διασπάω,2,0.0,97.43
ἱματίζω,2,0.0,97.43
Ἰάϊρος,2,0.0,97.43
θυγάτριον,2,0.0,97.43
συνθλίβω,2,0.0,97.43
τρέμω,2,0.0,97.43
ἀλαλάζω,2,0.0,97.43
τέκτων,2,0.0,97.44
σανδάλιον,2,0.0,97.44
χοῦς,2,0.0,97.44
Γενεσία,2,0.0,97.44
συντρέχω,2,0.0,97.44
πεζός,2,0.0,97.44
συμπόσιον,2,0.0,97.45
πρασιά,2,0.0,97.45
κατακλάω,2,0.0,97.45
φάντασμα,2,0.0,97.45
ἄνιπτος,2,0.0,97.45
μάτην,2,0.0,97.45
ἀφεδρών,2,0.0,97.45
κλοπή,2,0.0,97.46
Ἑλληνίς,2,0.0,97.46
ψιχίον,2,0.0,97.46
νῆστις,2,0.0,97.46
ἰχθύδιον,2,0.0,97.46
ὄμμα,2,0.0,97.46
ἀντάλλαγμα,2,0.0,97.47
λευκαίνω,2,0.0,97.47
ἔκφοβος,2,0.0,97.47
ἀφρίζω,2,0.0,97.47
συσπαράσσω,2,0.0,97.47
ἐναγκαλίζομαι,2,0.0,97.47
ὀνικός,2,0.0,97.47
μονόφθαλμος,2,0.0,97.48
ἁλίζω,2,0.0,97.48
συζεύγνυμι,2,0.0,97.48
στυγνάζω,2,0.0,97.48
ἑκατονταπλασίων,2,0.0,97.48
κατεξουσιάζω,2,0.0,97.48
λύτρον,2,0.0,97.48
προσαίτης,2,0.0,97.49
ἀποβάλλω,2,0.0,97.49
ῥαββουνί,2,0.0,97.49
κοδράντης,2,0.0,97.49
ὑστέρησις,2,0.0,97.49
ἐπανίστημι,2,0.0,97.49
ψευδόχριστος,2,0.0,97.5
ἀποπλανάω,2,0.0,97.5
ἁπαλός,2,0.0,97.5
ἐκφύω,2,0.0,97.5
νάρδος,2,0.0,97.5
πιστικός,2,0.0,97.5
καταχέω,2,0.0,97.5
τριακόσιοι,2,0.0,97.51
ἐνταφιασμός,2,0.0,97.51
κεράμιον,2,0.0,97.51
ἀνάγαιον,2,0.0,97.51
ἐμβάπτω,2,0.0,97.51
τρύβλιον,2,0.0,97.51
Γεθσημανί,2,0.0,97.51
παραφέρω,2,0.0,97.52
καταβαρέω,2,0.0,97.52
σπάω,2,0.0,97.52
συγκάθημαι,2,0.0,97.52
ἀνασείω,2,0.0,97.52
φραγελλόω,2,0.0,97.52
ἐνδιδύσκω,2,0.0,97.53
ἀκάνθινος,2,0.0,97.53
Ῥοῦφος,2,0.0,97.53
λεμά,2,0.0,97.53
σαβαχθάνι,2,0.0,97.53
Σαλώμη,2,0.0,97.53
συναναβαίνω,2,0.0,97.53
βουλευτής,2,0.0,97.54
λατομέω,2,0.0,97.54
προσκυλίω,2,0.0,97.54
βλάπτω,2,0.0,97.54
ἐκκεντέω,2,0.0,97.54
κυριακός,2,0.0,97.54
Ζμύρνα,2,0.0,97.55
Πέργαμος,2,0.0,97.55
Φιλαδελφία,2,0.0,97.55
χαλκολίβανον,2,0.0,97.55
ἔριον,2,0.0,97.55
χιών,2,0.0,97.55
Νικολαΐτης,2,0.0,97.55
προφῆτις,2,0.0,97.56
ἐρευνάω,2,0.0,97.56
πρωϊνός,2,0.0,97.56
ταλαίπωρος,2,0.0,97.56
ἐλεεινός,2,0.0,97.56
σάρδιον,2,0.0,97.56
ἶρις,2,0.0,97.56
κρύσταλλος,2,0.0,97.57
πυρρός,2,0.0,97.57
χοῖνιξ,2,0.0,97.57
ἀποχωρίζω,2,0.0,97.57
Ἀσήρ,2,0.0,97.57
φοῖνιξ,2,0.0,97.57
καῦμα,2,0.0,97.58
σιγή,2,0.0,97.58
λιβανωτός,2,0.0,97.58
ἄψινθος,2,0.0,97.58
Εὐφράτης,2,0.0,97.58
ξύλινος,2,0.0,97.58
ψηφίζω,2,0.0,97.58
ἑξακόσιοι,2,0.0,97.59
κιθαρῳδός,2,0.0,97.59
κιθαρίζω,2,0.0,97.59
χαλινός,2,0.0,97.59
λίνον,2,0.0,97.59
ἀσχημοσύνη,2,0.0,97.59
χρυσόω,2,0.0,97.6
θαῦμα,2,0.0,97.6
κατοικητήριον,2,0.0,97.6
στρηνιάω,2,0.0,97.6
πύρωσις,2,0.0,97.6
λίβανος,2,0.0,97.6
κυβερνήτης,2,0.0,97.6
αὐλητής,2,0.0,97.61
πιέζω,2,0.0,97.61
βδελύσσομαι,2,0.0,97.61
φάρμακον,2,0.0,97.61
φωστήρ,2,0.0,97.61
Βορέας,2,0.0,97.61
ὕαλος,2,0.0,97.61
πλατύς,2,0.0,97.62
ῥυπαρός,2,0.0,97.62
Σωσθένης,2,0.0,97.62
Κρίσπος,2,0.0,97.62
ὑπεροχή,2,0.0,97.62
κορέννυμι,2,0.0,97.62
συμβασιλεύω,2,0.0,97.63
ἐκκαθαίρω,2,0.0,97.63
λοίδορος,2,0.0,97.63
μέθυσος,2,0.0,97.63
ἀνάξιος,2,0.0,97.63
ἐντροπή,2,0.0,97.63
ἥττημα,2,0.0,97.63
μοιχός,2,0.0,97.64
ἀρσενοκοίτης,2,0.0,97.64
ἐξεγείρω,2,0.0,97.64
σχολάζω,2,0.0,97.64
ἀκρασία,2,0.0,97.64
ἐγκρατεύομαι,2,0.0,97.64
συστέλλω,2,0.0,97.64
καταχράομαι,2,0.0,97.65
σχῆμα,2,0.0,97.65
ἀμέριμνος,2,0.0,97.65
σύμφορος,2,0.0,97.65
ἀσχημονέω,2,0.0,97.65
διόπερ,2,0.0,97.65
κρέας,2,0.0,97.66
ἑκών,2,0.0,97.66
ἔννομος,2,0.0,97.66
βραβεῖον,2,0.0,97.66
τοίνυν,2,0.0,97.66
ὑπωπιάζω,2,0.0,97.66
πόμα,2,0.0,97.66
ἀκατακάλυπτος,2,0.0,97.67
κομάω,2,0.0,97.67
περιβόλαιον,2,0.0,97.67
ἥσσων,2,0.0,97.67
ἐνέργημα,2,0.0,97.67
φανέρωσις,2,0.0,97.67
ἑρμηνεία,2,0.0,97.68
διαιρέω,2,0.0,97.68
συγκεράννυμι,2,0.0,97.68
συμπάσχω,2,0.0,97.68
ψωμίζω,2,0.0,97.68
παροξύνω,2,0.0,97.68
εἴσοπτρον,2,0.0,97.68
φθόγγος,2,0.0,97.69
φρήν,2,0.0,97.69
πεντακόσιοι,2,0.0,97.69
ψευδομάρτυς,2,0.0,97.69
ἀγνωσία,2,0.0,97.69
λογεία,2,0.0,97.69
εὐοδόω,2,0.0,97.69
μεγαλωσύνη,2,0.0,97.7
ἔνδικος,2,0.0,97.7
μερισμός,2,0.0,97.7
παραπλήσιος,2,0.0,97.7
ἐλεήμων,2,0.0,97.7
ἱλάσκομαι,2,0.0,97.7
παραπικρασμός,2,0.0,97.71
προσοχθίζω,2,0.0,97.71
συμπαθέω,2,0.0,97.71
ὁμοιότης,2,0.0,97.71
βοήθεια,2,0.0,97.71
εὐλάβεια,2,0.0,97.71
νωθρός,2,0.0,97.71
τελειότης,2,0.0,97.72
καταβάλλω,2,0.0,97.72
τρίβολος,2,0.0,97.72
βεβαίωσις,2,0.0,97.72
ἀμετάθετος,2,0.0,97.72
καταφεύγω,2,0.0,97.72
ἐσώτερος,2,0.0,97.73
Σαλήμ,2,0.0,97.73
πηλίκος,2,0.0,97.73
ἱερατεία,2,0.0,97.73
δεκατόω,2,0.0,97.73
νομοθετέω,2,0.0,97.73
τελείωσις,2,0.0,97.73
ἀθέτησις,2,0.0,97.74
ἀνωφελής,2,0.0,97.74
παντελής,2,0.0,97.74
ἄκακος,2,0.0,97.74
κεφάλαιος,2,0.0,97.74
μέμφομαι,2,0.0,97.74
ἵλαος,2,0.0,97.74
γηράσκω,2,0.0,97.75
κοσμικός,2,0.0,97.75
ἱλαστήριος,2,0.0,97.75
μήπω,2,0.0,97.75
ἐγκαινίζω,2,0.0,97.75
ὕσσωπος,2,0.0,97.75
ἀνώτερος,2,0.0,97.76
παροξυσμός,2,0.0,97.76
ἐπισυναγωγή,2,0.0,97.76
ἑκούσιος,2,0.0,97.76
ὑπεναντίος,2,0.0,97.76
ὕπαρξις,2,0.0,97.76
ἔλεγχος,2,0.0,97.76
Ἑνώχ,2,0.0,97.77
εὐαρεστέω,2,0.0,97.77
παροικέω,2,0.0,97.77
πρόσωθεν,2,0.0,97.77
ἀναδέχομαι,2,0.0,97.77
ἔξοδος,2,0.0,97.77
ἀστεῖος,2,0.0,97.77
ἀπόλαυσις,2,0.0,97.78
ἐρυθρός,2,0.0,97.78
πεῖρα,2,0.0,97.78
Ῥαάβ,2,0.0,97.78
δυναμόω,2,0.0,97.78
ὀπή,2,0.0,97.78
τοιγαροῦν,2,0.0,97.79
ἀφοράω,2,0.0,97.79
κάμνω,2,0.0,97.79
παιδευτής,2,0.0,97.79
ἁγιότης,2,0.0,97.79
εἰρηνικός,2,0.0,97.79
παρίημι,2,0.0,97.79
ἐνοχλέω,2,0.0,97.8
ῥαντισμός,2,0.0,97.8
ἀσάλευτος,2,0.0,97.8
ἐξαπορέω,2,0.0,97.8
συνοχή,2,0.0,97.8
κυρόω,2,0.0,97.8
θριαμβεύω,2,0.0,97.81
ἱκανόω,2,0.0,97.81
κατάκρισις,2,0.0,97.81
ἀνακαλύπτω,2,0.0,97.81
ἡνίκα,2,0.0,97.81
τυφλόω,2,0.0,97.81
φωτισμός,2,0.0,97.81
ὀστράκινος,2,0.0,97.82
νέκρωσις,2,0.0,97.82
ἀνακαινόω,2,0.0,97.82
ἐλαφρός,2,0.0,97.82
σκῆνος,2,0.0,97.82
ἐπενδύω,2,0.0,97.82
πρεσβεύω,2,0.0,97.82
μωμάομαι,2,0.0,97.83
ἀγρυπνία,2,0.0,97.83
Κορίνθιος,2,0.0,97.83
ἀντιμισθία,2,0.0,97.83
ὑπερπερισσεύω,2,0.0,97.83
ἐπιπόθησις,2,0.0,97.83
ὀδυρμός,2,0.0,97.84
ἀμεταμέλητος,2,0.0,97.84
αὐθαίρετος,2,0.0,97.84
προενάρχομαι,2,0.0,97.84
πέρυσι,2,0.0,97.84
συμπέμπω,2,0.0,97.84
χειροτονέω,2,0.0,97.84
συνέκδημος,2,0.0,97.85
στέλλω,2,0.0,97.85
ἐρεθίζω,2,0.0,97.85
προεπαγγέλλω,2,0.0,97.85
φειδομένως,2,0.0,97.85
αὐτάρκεια,2,0.0,97.85
προσαναπληρόω,2,0.0,97.85
ἐπιείκεια,2,0.0,97.86
λογισμός,2,0.0,97.86
ὕψωμα,2,0.0,97.86
ἄμετρος,2,0.0,97.86
ἐφικνέομαι,2,0.0,97.86
Εὕα,2,0.0,97.86
ὑπερλίαν,2,0.0,97.87
καταδουλόω,2,0.0,97.87
ῥαβδίζω,2,0.0,97.87
ναυαγέω,2,0.0,97.87
ὁδοιπορία,2,0.0,97.87
ψευδάδελφος,2,0.0,97.87
ἐπίστασις,2,0.0,97.87
θυρίς,2,0.0,97.88
καταλαλιά,2,0.0,97.88
προαμαρτάνω,2,0.0,97.88
ἀπότομος,2,0.0,97.88
δοκιμεῖον,2,0.0,97.88
ὁλόκληρος,2,0.0,97.88
ἔοικα,2,0.0,97.89
κλύδων,2,0.0,97.89
οἴομαι,2,0.0,97.89
δίψυχος,2,0.0,97.89
ἀκατάστατος,2,0.0,97.89
πορεία,2,0.0,97.89
ἀποκυέω,2,0.0,97.89
ἀποτελέω,2,0.0,97.9
δόσις,2,0.0,97.9
δώρημα,2,0.0,97.9
παραλογίζομαι,2,0.0,97.9
χαλιναγωγέω,2,0.0,97.9
ὀρφανός,2,0.0,97.9
καταδυναστεύω,2,0.0,97.9
πλησίον,2,0.0,97.91
μετάγω,2,0.0,97.91
πηδάλιον,2,0.0,97.91
ὁρμή,2,0.0,97.91
εὐθύνω,2,0.0,97.91
ἀνάπτω,2,0.0,97.91
σπιλόω,2,0.0,97.92
φλογίζω,2,0.0,97.92
ἀτμίς,2,0.0,97.92
ταλαιπωρία,2,0.0,97.92
σαβαώθ,2,0.0,97.92
σπαταλάω,2,0.0,97.92
μακαρίζω,2,0.0,97.92
ὁμοιοπαθής,2,0.0,97.93
ἐνάρχομαι,2,0.0,97.93
ἐπιχορηγία,2,0.0,97.93
ἀποκαραδοκία,2,0.0,97.93
ἀναλύω,2,0.0,97.93
πολιτεύω,2,0.0,97.93
συναθλέω,2,0.0,97.94
σπένδω,2,0.0,97.94
Ἐπαφρόδιτος,2,0.0,97.94
συστρατιώτης,2,0.0,97.94
σύμμορφος,2,0.0,97.94
αἴτημα,2,0.0,97.94
ἀρετή,2,0.0,97.94
Ἄρχιππος,2,0.0,97.95
Ὀνήσιμος,2,0.0,97.95
τάχα,2,0.0,97.95
ἐλλογέω,2,0.0,97.95
ξενία,2,0.0,97.95
Μεσσίας,2,0.0,97.95
σχοινίον,2,0.0,97.95
Σαμαρῖτις,2,0.0,97.96
ἀγγέλλω,2,0.0,97.96
χθές,2,0.0,97.96
κρίθινος,2,0.0,97.96
συνεισέρχομαι,2,0.0,97.96
χαμαί,2,0.0,97.96
ἐπιχρίω,2,0.0,97.97
νομή,2,0.0,97.97
λίτρα,2,0.0,97.97
γλωσσόκομον,2,0.0,97.97
λέντιον,2,0.0,97.97
νεύω,2,0.0,97.97
μονή,2,0.0,97.97
ἀνθρακιά,2,0.0,97.98
τίτλος,2,0.0,97.98
Ἑλληνιστί,2,0.0,97.98
σμύρνα,2,0.0,97.98
ἐνταφιάζω,2,0.0,97.98
προτρέχω,2,0.0,97.98
ἧλος,2,0.0,97.98
πρωΐα,2,0.0,97.99
κατενώπιον,2,0.0,97.99
χαριτόω,2,0.0,97.99
φρόνησις,2,0.0,97.99
ἀνακεφαλαιόω,2,0.0,97.99
κυριότης,2,0.0,97.99
συζωοποιέω,2,0.0,98.0
συγκαθίζω,2,0.0,98.0
ποίημα,2,0.0,98.0
προετοιμάζω,2,0.0,98.0
πολιτεία,2,0.0,98.0
ἀκρογωνιαῖος,2,0.0,98.0
συναρμολογέω,2,0.0,98.0
συμμέτοχος,2,0.0,98.01
ἀνεξιχνίαστος,2,0.0,98.01
ῥιζόω,2,0.0,98.01
ἑνότης,2,0.0,98.01
μεθοδεία,2,0.0,98.01
ἀληθεύω,2,0.0,98.01
ἁφή,2,0.0,98.02
αὔξησις,2,0.0,98.02
ματαιότης,2,0.0,98.02
ὁσιότης,2,0.0,98.02
ἀσωτία,2,0.0,98.02
ὕμνος,2,0.0,98.02
λουτρόν,2,0.0,98.02
ἐκτρέφω,2,0.0,98.03
θάλπω,2,0.0,98.03
προσκολλάω,2,0.0,98.03
παροργίζω,2,0.0,98.03
ὀφθαλμοδουλεία,2,0.0,98.03
ἀνθρωπάρεσκος,2,0.0,98.03
περικεφαλαία,2,0.0,98.03
σωτήριος,2,0.0,98.04
μεταστρέφω,2,0.0,98.04
Ἰουδαϊσμός,2,0.0,98.04
προσανατίθημι,2,0.0,98.04
Ἀραβία,2,0.0,98.04
ἀνατίθημι,2,0.0,98.04
παρεισέρχομαι,2,0.0,98.05
συναπάγω,2,0.0,98.05
Ἰουδαικός,2,0.0,98.05
ἐνευλογέομαι,2,0.0,98.05
ἐπικατάρατος,2,0.0,98.05
ἐκκλείω,2,0.0,98.05
ἀναλίσκω,2,0.0,98.05
διχοστασία,2,0.0,98.06
κῶμος,2,0.0,98.06
ἐγκράτεια,2,0.0,98.06
συνθάπτω,2,0.0,98.06
δειγματίζω,2,0.0,98.06
ἀπεκδύομαι,2,0.0,98.06
πρόγονος,2,0.0,98.07
συγκακοπαθέω,2,0.0,98.07
κῆρυξ,2,0.0,98.07
ὑποτύπωσις,2,0.0,98.07
Ὀνησίφορος,2,0.0,98.07
ἀθλέω,2,0.0,98.07
νόμιμος,2,0.0,98.07
κενοφωνία,2,0.0,98.08
Ὑμέναιος,2,0.0,98.08
ἤπιος,2,0.0,98.08
διδακτικός,2,0.0,98.08
ζωγρέω,2,0.0,98.08
χαλεπός,2,0.0,98.08
φιλάργυρος,2,0.0,98.08
ἀλαζών,2,0.0,98.09
ἀχάριστος,2,0.0,98.09
ἀνόσιος,2,0.0,98.09
ἄστοργος,2,0.0,98.09
προπετής,2,0.0,98.09
μόρφωσις,2,0.0,98.09
σωρεύω,2,0.0,98.1
ἄνοια,2,0.0,98.1
ἐξαρτίζω,2,0.0,98.1
ἐνδοξάζομαι,2,0.0,98.1
ἀποστασία,2,0.0,98.1
σέβασμα,2,0.0,98.1
μιμέομαι,2,0.0,98.1
ἑτεροδιδασκαλέω,2,0.0,98.11
γενεαλογία,2,0.0,98.11
διαβεβαιόω,2,0.0,98.11
ὑβριστής,2,0.0,98.11
ἀποδοχή,2,0.0,98.11
ἔντευξις,2,0.0,98.11
διάγω,2,0.0,98.11
ἡσύχιος,2,0.0,98.12
ἀποδεκτός,2,0.0,98.12
κόσμιος,2,0.0,98.12
πλάσσω,2,0.0,98.12
φιλόξενος,2,0.0,98.12
πάροινος,2,0.0,98.12
πλήκτης,2,0.0,98.13
ἄμαχος,2,0.0,98.13
αἰσχροκερδής,2,0.0,98.13
ὑποτίθημι,2,0.0,98.13
ἁγνεία,2,0.0,98.13
μελετάω,2,0.0,98.13
εὐσεβέω,2,0.0,98.13
περίεργος,2,0.0,98.14
εὐεργεσία,2,0.0,98.14
πορισμός,2,0.0,98.14
βυθίζω,2,0.0,98.14
ὀδύνη,2,0.0,98.14
ἀγαθοεργέω,2,0.0,98.14
ἐκδιώκω,2,0.0,98.15
ἔκδικος,2,0.0,98.15
περιλείπομαι,2,0.0,98.15
αἰφνίδιος,2,0.0,98.15
Πόντος,2,0.0,98.15
Καππαδοκία,2,0.0,98.15
Βιθυνία,2,0.0,98.15
πρόγνωσις,2,0.0,98.16
ἀναγεννάω,2,0.0,98.16
συσχηματίζω,2,0.0,98.16
παροικία,2,0.0,98.16
λογικός,2,0.0,98.16
ἱεράτευμα,2,0.0,98.16
περιέχω,2,0.0,98.16
βασίλειος,2,0.0,98.17
κακοποιός,2,0.0,98.17
ἐποπτεύω,2,0.0,98.17
ὑπολείπω,2,0.0,98.17
ἀπειλέω,2,0.0,98.17
ἄνευ,2,0.0,98.17
ἀναπολόγητος,2,0.0,98.18
μεταλλάσσω,2,0.0,98.18
χρῆσις,2,0.0,98.18
φυσικός,2,0.0,98.18
καθήκω,2,0.0,98.18
ἀνοχή,2,0.0,98.18
ἐπαναπαύω,2,0.0,98.18
ἐκκλίνω,2,0.0,98.19
ὀφείλημα,2,0.0,98.19
μήτρα,2,0.0,98.19
δικαίωσις,2,0.0,98.19
καινότης,2,0.0,98.19
ἀναζάω,2,0.0,98.19
παράκειμαι,2,0.0,98.19
συναντιλαμβάνομαι,2,0.0,98.2
στεναγμός,2,0.0,98.2
οἰκτίρω,2,0.0,98.2
βούλημα,2,0.0,98.2
ἀνταποκρίνομαι,2,0.0,98.2
Γόμορρα,2,0.0,98.2
ἐμφανής,2,0.0,98.21
ἀνταπόδομα,2,0.0,98.21
ἀποβολή,2,0.0,98.21
ἀγριέλαιος,2,0.0,98.21
ἀποτομία,2,0.0,98.21
ἀνακαίνωσις,2,0.0,98.21
ζέω,2,0.0,98.21
διαταγή,2,0.0,98.22
πρόνοια,2,0.0,98.22
Σπανία,2,0.0,98.22
Κεγχρεαί,2,0.0,98.22
ἐπίσημος,2,0.0,98.22
Ἑρμῆς,2,0.0,98.22
Λούκιος,2,0.0,98.23
Κρής,2,0.0,98.23
λυτρόω,2,0.0,98.23
φιλανθρωπία,2,0.0,98.23
παλιγγενεσία,2,0.0,98.23
Θεόφιλος,2,0.0,98.23
ἐφημερία,2,0.0,98.23
Γαβριήλ,2,0.0,98.24
ἐφοράω,2,0.0,98.24
ἀδυνατέω,2,0.0,98.24
ὀρεινή,2,0.0,98.24
διαλαλέω,2,0.0,98.24
προπορεύομαι,2,0.0,98.24
ἀπογραφή,2,0.0,98.24
ἡγεμονεύω,2,0.0,98.25
σπαργανόω,2,0.0,98.25
περιλάμπω,2,0.0,98.25
ἀνευρίσκω,2,0.0,98.25
ζεῦγος,2,0.0,98.25
πτῶσις,2,0.0,98.25
διατηρέω,2,0.0,98.26
βουνός,2,0.0,98.26
τραχύς,2,0.0,98.26
ἀξίνη,2,0.0,98.26
συκοφαντέω,2,0.0,98.26
πτύον,2,0.0,98.26
ἅλων,2,0.0,98.26
ἄχυρον,2,0.0,98.27
κατακλείω,2,0.0,98.27
Μαθθάθ,2,0.0,98.27
Μελχεί,2,0.0,98.27
Ματταθίας,2,0.0,98.27
Σαλά,2,0.0,98.27
Καϊνάμ,2,0.0,98.28
πτερύγιον,2,0.0,98.28
φήμη,2,0.0,98.28
ἄγρα,2,0.0,98.28
ὑποχωρέω,2,0.0,98.28
κλινίδιον,2,0.0,98.28
δοχή,2,0.0,98.28
γελάω,2,0.0,98.29
σιαγών,2,0.0,98.29
ἀπαιτέω,2,0.0,98.29
