Word,Count,Percentage of total,Cumulative percentage of total
Θήρων,2,0.0,93.63
Κερκη,2,0.0,93.64
ἀποχράω,2,0.0,93.64
Εὔνικος,2,0.0,93.64
χύτρα,2,0.0,93.65
πεταλία,2,0.0,93.65
Μίδας,2,0.0,93.65
φρυγανίτης,2,0.0,93.66
ἀνατίθημι,2,0.0,93.66
διαλέγω,2,0.0,93.66
Ἀγάθινος,2,0.0,93.67
ἀποκομίζω,2,0.0,93.67
ἀξιόλογος,2,0.0,93.68
ἀρσενικός,2,0.0,93.68
χοῖρος,2,0.0,93.68
ἀφορίζω,2,0.0,93.69
κλήρουχος,2,0.0,93.69
Ἀφροδιτοπολίτης,2,0.0,93.69
Πετοσῖρις,2,0.0,93.7
Νίκανδρος,2,0.0,93.7
ἔξω,2,0.0,93.7
νεάνισκος,2,0.0,93.71
συγκομιδή,2,0.0,93.71
συγκομίζω,2,0.0,93.72
Κλεάναξ,2,0.0,93.72
ἡμίονος,2,0.0,93.72
Πᾶσις,2,0.0,93.73
μῆκος,2,0.0,93.73
δεκάτη,2,0.0,93.73
οἰκόδομος,2,0.0,93.74
Τυβί,2,0.0,93.74
Παιευς,2,0.0,93.75
Ἑριηοῦς,2,0.0,93.75
παραπίπτω,2,0.0,93.75
ἀνελεήμων,2,0.0,93.76
ἄθεος,2,0.0,93.76
εἰσπράσσω,2,0.0,93.76
προσευχή,2,0.0,93.77
Νίκη,2,0.0,93.77
νωθρεύω,2,0.0,93.77
ῥαίζω,2,0.0,93.78
Ἀθηναΐς,2,0.0,93.78
Παρεμβολή,2,0.0,93.79
Σενχώνς,2,0.0,93.79
σμῆνος,2,0.0,93.79
ἐπιζητέω,2,0.0,93.8
Γαῗος,2,0.0,93.8
δεκαδύο,2,0.0,93.8
Κλεόνικος,2,0.0,93.81
ἀσφάλισμα,2,0.0,93.81
Σεύθης,2,0.0,93.82
σύνολος,2,0.0,93.82
ἡνίκα,2,0.0,93.82
καταγιγνώσκω,2,0.0,93.83
Νίκαια,2,0.0,93.83
συναρμόζω,2,0.0,93.83
βυβλίον,2,0.0,93.84
Αἴθων,2,0.0,93.84
Πολύκτωρ,2,0.0,93.84
Τεβετνυ,2,0.0,93.85
Τερτον,2,0.0,93.85
Ψακη,2,0.0,93.86
πρακτορεία,2,0.0,93.86
κεφάλαιον,2,0.0,93.86
Ἀντίοχος,2,0.0,93.87
Ἀθηνδώρος,2,0.0,93.87
λογιστήριον,2,0.0,93.87
βασιλεύω,2,0.0,93.88
κανήφορος,2,0.0,93.88
Πτολεμαΐς,2,0.0,93.88
θέμα,2,0.0,93.89
ὁλοκληρία,2,0.0,93.89
νοσέω,2,0.0,93.9
Τιβερῖνος,2,0.0,93.9
Σωμᾶς,2,0.0,93.9
Ταβους,2,0.0,93.91
Ἑλένη,2,0.0,93.91
Τασάχος,2,0.0,93.91
Κάστωρ,2,0.0,93.92
Κάσιος,2,0.0,93.92
Πηλούσιον,2,0.0,93.93
Πετρώνιος,2,0.0,93.93
Ἀμμώνους,2,0.0,93.93
συζητέω,2,0.0,93.94
ἀποτάσσω,2,0.0,93.94
Ἀπολλωνοῦς,2,0.0,93.94
Ἀντωνῖνος,2,0.0,93.95
Κλήμενς,2,0.0,93.95
τεῦτλον,2,0.0,93.95
καθεύδω,2,0.0,93.96
μελάνιον,2,0.0,93.96
θριδάκιον,2,0.0,93.97
παρακλείδιον,2,0.0,93.97
κόραξ,2,0.0,93.97
ἧλος,2,0.0,93.98
Ἡριανός,2,0.0,93.98
πρίων1,2,0.0,93.98
φοινίκιον,2,0.0,93.99
αὐτόθεν,2,0.0,93.99
καρπία,2,0.0,93.99
προίξ,2,0.0,94.0
ὀφειλή,2,0.0,94.0
Φερωρα,2,0.0,94.01
πατητός,2,0.0,94.01
νααρος,2,0.0,94.01
ψυγμός,2,0.0,94.02
ἀγόρασμα,2,0.0,94.02
περισσεύω,2,0.0,94.02
Μαωζηνός,2,0.0,94.03
ἄλλου,2,0.0,94.03
ἀνήκω,2,0.0,94.04
διακρατέω,2,0.0,94.04
ἀντίτυπον,2,0.0,94.04
Βαβελις,2,0.0,94.05
κυρτός,2,0.0,94.05
βουλή,2,0.0,94.05
ἀμφιασμός,2,0.0,94.06
πολέμιος,2,0.0,94.06
περιαιρέω,2,0.0,94.06
Μαρσύης,2,0.0,94.07
Μαωζηνή,2,0.0,94.07
συνεξέρχομαι,2,0.0,94.08
Μαριαμη,2,0.0,94.08
Νεχθυρις,2,0.0,94.08
ἀλείφω,2,0.0,94.09
σφόδρα,2,0.0,94.09
ἐκλουστρίς,2,0.0,94.09
αἴγειος,2,0.0,94.1
μόσχειος,2,0.0,94.1
ῥαθυμέω,2,0.0,94.1
Δῖον,2,0.0,94.11
ἐλέατρος,2,0.0,94.11
περκίον,2,0.0,94.12
ὀπτός,2,0.0,94.12
Λυκοῦργος,2,0.0,94.12
Ἰατροκλῆς,2,0.0,94.13
τρισχίλιοι,2,0.0,94.13
Σφραγίς,2,0.0,94.13
περικόπτω,2,0.0,94.14
Ἀγάθων,2,0.0,94.14
Χαρίδημος,2,0.0,94.15
Νουραῖος,2,0.0,94.15
ἔοικα,2,0.0,94.15
νεανίσκος,2,0.0,94.16
Θρασυμήδης,2,0.0,94.16
Ἐπείφ,2,0.0,94.16
ἐλαιούργιον,2,0.0,94.17
ζυτοπώλιον,2,0.0,94.17
χειρογραφία,2,0.0,94.17
πυρρός,2,0.0,94.18
ἀνακάμπτω,2,0.0,94.18
ἐργολάβος,2,0.0,94.19
Ἀπολλώνιον,2,0.0,94.19
Ἀττικός,2,0.0,94.19
Χαρόππας,2,0.0,94.2
γεωμετρία,2,0.0,94.2
μόσχος2,2,0.0,94.2
προαποστέλλω,2,0.0,94.21
ὅς2,2,0.0,94.21
Θράσων,2,0.0,94.21
Ἴσιγγος,2,0.0,94.22
Ἀράβιος,2,0.0,94.22
λύχνος,2,0.0,94.23
λούω,2,0.0,94.23
βαλανεῖον,2,0.0,94.23
ναῦλος,2,0.0,94.24
οε,2,0.0,94.24
Χοιαχ,2,0.0,94.24
ἐπικωλύω,2,0.0,94.25
Καλλικλῆς,2,0.0,94.25
μέντοι,2,0.0,94.26
Κρητικόν,2,0.0,94.26
ἔπιπλα,2,0.0,94.26
ἐνδομενία,2,0.0,94.27
Πτολεμᾶς,2,0.0,94.27
ζωή,2,0.0,94.27
χρῆσις,2,0.0,94.28
ἀδιάθετος,2,0.0,94.28
Ἀντᾶς,2,0.0,94.28
ὁμομήτριος,2,0.0,94.29
ἔγγειος,2,0.0,94.29
διατάσσω,2,0.0,94.3
Ἑκάτων,2,0.0,94.3
δεξιός,2,0.0,94.3
Δίδυμα,2,0.0,94.31
ἴλη,2,0.0,94.31
Γοῦνθος,2,0.0,94.31
ἆρα,2,0.0,94.32
πάραυτα,2,0.0,94.32
Διονυσοθέων,2,0.0,94.32
Ἰσίων,2,0.0,94.33
Ψαις,2,0.0,94.33
ἐφέτος,2,0.0,94.34
Ἁτρης,2,0.0,94.34
δαλματικομαφόριον,2,0.0,94.34
ψέλιον,2,0.0,94.35
ληκύθιον,2,0.0,94.35
Αἰᾶς,2,0.0,94.35
κίστη,2,0.0,94.36
Σανσνευς,2,0.0,94.36
Ψάτος,2,0.0,94.37
Προτερία,2,0.0,94.37
κλαίω,2,0.0,94.37
εὔμοιρος,2,0.0,94.38
Διδυμᾶς,2,0.0,94.38
Μνασέης,2,0.0,94.38
λοιπόν,2,0.0,94.39
πω,2,0.0,94.39
Σώτας,2,0.0,94.39
τέκτων,2,0.0,94.4
βαρέω,2,0.0,94.4
πεντεκαιδέκατος,2,0.0,94.41
ἄλογος,2,0.0,94.41
δεκατρεῖς,2,0.0,94.41
εὐκτός,2,0.0,94.42
Ἡρακλᾶς,2,0.0,94.42
ἀριθμητικός,2,0.0,94.42
φορτικός,2,0.0,94.43
Βούσιρις,2,0.0,94.43
Ἀφίνιος,2,0.0,94.43
Τύχων,2,0.0,94.44
χλωρός,2,0.0,94.44
ἀπόκρισις,2,0.0,94.45
Ἀθας,2,0.0,94.45
Ἀντώνιος,2,0.0,94.45
Ἐσαροηρις,2,0.0,94.46
Ταγως,2,0.0,94.46
ἱερή,2,0.0,94.46
Συρακόσιος,2,0.0,94.47
Ὀλύμπιχος,2,0.0,94.47
Σενπαμωνθης,2,0.0,94.48
Παμωνθης,2,0.0,94.48
ταφή,2,0.0,94.48
ῥόδινος,2,0.0,94.49
Ἀρτειμᾶς,2,0.0,94.49
φωνέω,2,0.0,94.49
Λεοντᾶς,2,0.0,94.5
Ἐπαφρόδιτος,2,0.0,94.5
Ποντικός,2,0.0,94.5
διπλοκάριος,2,0.0,94.51
κενόω,2,0.0,94.51
Λάμπων,2,0.0,94.52
γόμος,2,0.0,94.52
Ἄουιτος,2,0.0,94.52
ὑπόδημα,2,0.0,94.53
Κελερᾶς,2,0.0,94.53
ἡπάτιον,2,0.0,94.53
Μενέλαος,2,0.0,94.54
πινακίδιον,2,0.0,94.54
χαβόνιον,2,0.0,94.55
Λονγᾶς,2,0.0,94.55
πανταχοῦ,2,0.0,94.55
σ,2,0.0,94.56
Ψεμμινις,2,0.0,94.56
ἀγαπητός,2,0.0,94.56
Παῦλος,2,0.0,94.57
ἔξοθεν,2,0.0,94.57
ἀποτρίβω,2,0.0,94.57
ἐκτρέχω,2,0.0,94.58
πολίτης,2,0.0,94.58
δίχα,2,0.0,94.59
ἐκποιέω,2,0.0,94.59
ἐμπόριον,2,0.0,94.59
ἀποδημία,2,0.0,94.6
Ὀρύας,2,0.0,94.6
Ἰεδδοῦς,2,0.0,94.6
Νικάδας,2,0.0,94.61
κέλης,2,0.0,94.61
ψυκτηρίδιον,2,0.0,94.61
προχράω,2,0.0,94.62
χοῦς2,2,0.0,94.62
χρηστός,2,0.0,94.63
Σωσιγένης,2,0.0,94.63
ἰσχάς,2,0.0,94.63
τυρός,2,0.0,94.64
Κύθνιος,2,0.0,94.64
Ῥηναίος,2,0.0,94.64
χειμερινός,2,0.0,94.65
καταμετρέω,2,0.0,94.65
Μεχίρ,2,0.0,94.66
ἀντακαῖος,2,0.0,94.66
καλλιέλαιος,2,0.0,94.66
δαφνίς,2,0.0,94.67
Τάνις,2,0.0,94.67
ἀμφισβητέω,2,0.0,94.67
Δᾶμις,2,0.0,94.68
Ὀτεαρμωτης,2,0.0,94.68
προσεμβάλλω,2,0.0,94.68
σμ,2,0.0,94.69
Χοιάκ,2,0.0,94.69
Σπονδάτης,2,0.0,94.7
συκαμίνινος,2,0.0,94.7
ἀκάνθινος,2,0.0,94.7
Μήα,2,0.0,94.71
ἐχθές,2,0.0,94.71
πρόφασις,2,0.0,94.71
Ἡδύλος,2,0.0,94.72
Κολλουθης,2,0.0,94.72
ἐγείρω,2,0.0,94.72
στολή,2,0.0,94.73
κεραμεύς,2,0.0,94.73
Σιγηρις,2,0.0,94.74
Παχις,2,0.0,94.74
ἡγούμενος,2,0.0,94.74
Πανησις,2,0.0,94.75
Μαρεπκαμις,2,0.0,94.75
Κρόνος,2,0.0,94.75
κραταιός,2,0.0,94.76
Ἀπυνχις,2,0.0,94.76
Θαησις,2,0.0,94.77
Ὀννοφρις,2,0.0,94.77
Ἱπποδρόμος,2,0.0,94.77
Ἡρωνᾶς,2,0.0,94.78
Ἀκουσίλαος,2,0.0,94.78
λογοποιέω,2,0.0,94.78
νεκρός,2,0.0,94.79
Πατυνίων,2,0.0,94.79
Ἀμοιτᾶς,2,0.0,94.79
Ἑρμαίας,2,0.0,94.8
Οὐαλερεία,2,0.0,94.8
τροφεύω,2,0.0,94.81
Θῦμος,2,0.0,94.81
Τεσενουφις,2,0.0,94.81
φορέω,2,0.0,94.82
ἡμιλίτριον,2,0.0,94.82
Ἁρσις,2,0.0,94.82
Φιβᾶς,2,0.0,94.83
σαπρός,2,0.0,94.83
συνθεσίδιον,2,0.0,94.83
Τετης,2,0.0,94.84
ἀπουσία,2,0.0,94.84
ὁλοκόττινος,2,0.0,94.85
περίψημα,2,0.0,94.85
Νίκαρχος,2,0.0,94.85
ἐκπλέκω,2,0.0,94.86
Ταβεθεῦς,2,0.0,94.86
ἐπιμήνιος,2,0.0,94.86
περυσινός,2,0.0,94.87
πιάζω,2,0.0,94.87
δύο|,2,0.0,94.88
δέσμιον?,2,0.0,94.88
ἀρχιδικαστής,2,0.0,94.88
|vac:?|,2,0.0,94.89
ταχέως,2,0.0,94.89
Λούριος,2,0.0,94.89
οὐετρανός,2,0.0,94.9
πάκτων,2,0.0,94.9
Ἡροίς,2,0.0,94.9
Ζοιδοῦς,2,0.0,94.91
σάκκος,2,0.0,94.91
ἀντιλήμπτωρ,2,0.0,94.92
ια|num:11|,2,0.0,94.92
Ἔρως,2,0.0,94.92
γραπτός,2,0.0,94.93
ὄξος,2,0.0,94.93
διάληψις,2,0.0,94.93
βουλεύω,2,0.0,94.94
ἅπτω,2,0.0,94.94
Ἀντίγονος,2,0.0,94.94
Σεραπίων,2,0.0,94.95
φόβος,2,0.0,94.95
Σερηνίλλα,2,0.0,94.96
φροντιστής,2,0.0,94.96
Μαξίμος,2,0.0,94.96
μισέω,2,0.0,94.97
Λόγγος,2,0.0,94.97
Παλμᾶς,2,0.0,94.97
Δομιτιος,2,0.0,94.98
Σιλβανὀς,2,0.0,94.98
κιβαριάτης,2,0.0,94.99
ὑπονοέω,2,0.0,94.99
Αἰλουρᾶς,2,0.0,94.99
Καλλίας,2,0.0,95.0
Ἁλλόμενος,2,0.0,95.0
Γλαβρίων,2,0.0,95.0
Μανείος,2,0.0,95.01
Ἀκειλίος,2,0.0,95.01
Θηβανιανός,2,0.0,95.01
Τορκουᾶτος,2,0.0,95.02
Μάιος,2,0.0,95.02
Οὐάλης,2,0.0,95.03
Μαγωνίος,2,0.0,95.03
ἑκατόνταρχος,2,0.0,95.03
σπεῖρα,2,0.0,95.04
μιλιαρία,2,0.0,95.04
Θρᾴκη,2,0.0,95.04
δάνος,2,0.0,95.05
Ἰανουαρία,2,0.0,95.05
ἐγμισθόω,2,0.0,95.05
Μανδρῶν,2,0.0,95.06
δύσις,2,0.0,95.06
Μαθθαῖος,2,0.0,95.07
πάντῃ,2,0.0,95.07
Ἀσιατικός,2,0.0,95.07
Ἀκυλεῖνος,2,0.0,95.08
Τιτίας,2,0.0,95.08
Ὀκτώβριος,2,0.0,95.08
Θεσρει,2,0.0,95.09
βουλεύς,2,0.0,95.09
πρό-μαρτυροποιέω,2,0.0,95.1
ὁμιλία,2,0.0,95.1
τροπαικόν,2,0.0,95.1
ἀξιόχρεως,2,0.0,95.11
ἡγεμονία,2,0.0,95.11
ἀπειθαρχία,2,0.0,95.11
μαρτυροποίημα,2,0.0,95.12
κέρδος,2,0.0,95.12
Ἀβδουβδας,2,0.0,95.12
βασιλική,2,0.0,95.13
Γαλλικανός,2,0.0,95.13
Τιτιανός,2,0.0,95.14
Τίτος,2,0.0,95.14
Ἰουδάνης,2,0.0,95.14
Ἀλγιφιαμμα,2,0.0,95.15
κάβος,2,0.0,95.15
ὁδός,2,0.0,95.15
νοαρός,2,0.0,95.16
Πούβλιος,2,0.0,95.16
Μετέιλιος,2,0.0,95.16
Λίβων,2,0.0,95.17
Ἀννίας,2,0.0,95.17
Μάρτιος,2,0.0,95.18
θελήσις,2,0.0,95.18
συνευδόκησις,2,0.0,95.18
συνπεάρω,2,0.0,95.19
Ἰάκωβος,2,0.0,95.19
δόκιμος,2,0.0,95.19
ἔνοχος,2,0.0,95.2
ὑπεύθυνος,2,0.0,95.2
ἔνκλημα,2,0.0,95.21
παρανομία,2,0.0,95.21
Θέενας,2,0.0,95.21
Ἄπερ,2,0.0,95.22
Κρισπῖνα,2,0.0,95.22
Ἰουλία,2,0.0,95.22
Σελαμψιοῦς,2,0.0,95.23
δίκαιον,2,0.0,95.23
Ἠνγαδα,2,0.0,95.23
δυσμή,2,0.0,95.24
Ζαββαῖος,2,0.0,95.24
ἀμφόδιον,2,0.0,95.25
Ἀριστίων,2,0.0,95.25
τευχίζω,2,0.0,95.25
ἀντιλέγειμι,2,0.0,95.26
Θαδαῖος,2,0.0,95.26
νααρός,2,0.0,95.26
Λαμενθις,2,0.0,95.27
Σελαμψιώνη,2,0.0,95.27
Εὔπους,2,0.0,95.28
Ρασις,2,0.0,95.28
Δημάριον,2,0.0,95.28
κακοτεχνέω,2,0.0,95.29
ἐναντίος,2,0.0,95.29
Δρύτων,2,0.0,95.29
Πάμφιλος,2,0.0,95.3
ἵππαρχος,2,0.0,95.3
ἐπίταγμα,2,0.0,95.3
Δισκᾶς,2,0.0,95.31
ὑπερηφανέω,2,0.0,95.31
Πομπέιος,2,0.0,95.32
Φλαούιος,2,0.0,95.32
Ἱλαρός,2,0.0,95.32
Κουσέννα,2,0.0,95.33
Ἀπαμμων,2,0.0,95.33
Ἀτιενατείη,2,0.0,95.33
Κλημάτιος,2,0.0,95.34
Πολυκράτης,2,0.0,95.34
προνοητής,2,0.0,95.34
Κεφαλίων,2,0.0,95.35
Κόμων,2,0.0,95.35
ἐντός,2,0.0,95.36
ἐπίτιμον,2,0.0,95.36
ταραχή,1,0.0,95.36
οὐδαμόθεν,1,0.0,95.36
ἀντιλήπτωρ,1,0.0,95.36
πρό-ὀνομάζω,1,0.0,95.37
ἀέναος,1,0.0,95.37
ἐπίγονος,1,0.0,95.37
σιτώνιον,1,0.0,95.37
ἐκλογιστήριον,1,0.0,95.37
ὑπομνηματόγραφος,1,0.0,95.38
αὐτοτελής,1,0.0,95.38
Ἀρτέμων,1,0.0,95.38
ἐπιστολογραφεῖον,1,0.0,95.38
Λύκος,1,0.0,95.38
ἐγκατέχω,1,0.0,95.39
ἔξοδος1,1,0.0,95.39
ἀπερείδω,1,0.0,95.39
ὁπόσος,1,0.0,95.39
16,1,0.0,95.39
ἑπτακαιδέκατος,1,0.0,95.39
πρόσ-συλάω,1,0.0,95.4
ἐγκάτοχος,1,0.0,95.4
εἰσπορεύω,1,0.0,95.4
ἐνεχυρασία,1,0.0,95.4
Ψουλις,1,0.0,95.4
ἀδυνατέω,1,0.0,95.41
ONE_HALF|num:1/2|,1,0.0,95.41
ἐνθυμέομαι,1,0.0,95.41
ἐπιδέω2,1,0.0,95.41
διακυβερνάω,1,0.0,95.41
ἀπαγγέλλω,1,0.0,95.41
παντελής,1,0.0,95.42
ἐπί-εὐχαριστέω,1,0.0,95.42
ἀναντλέω,1,0.0,95.42
στενός,1,0.0,95.42
σπονδεῖον,1,0.0,95.42
εὐγνώμων,1,0.0,95.43
ἑπτάμηνος,1,0.0,95.43
νη,1,0.0,95.43
μζ,1,0.0,95.43
Πετοβαστις,1,0.0,95.43
Σομπατους,1,0.0,95.43
σιτόφορος,1,0.0,95.44
Ἐσπνούθις,1,0.0,95.44
Αἰγυπτιός,1,0.0,95.44
Τνεφερως,1,0.0,95.44
πεντακισχίλιοι,1,0.0,95.44
ἐγγυάω,1,0.0,95.45
Εσ,1,0.0,95.45
Πανοβχουνις,1,0.0,95.45
Ταρεησις,1,0.0,95.45
ἀνομολογέομαι,1,0.0,95.45
παίδιος,1,0.0,95.45
Χρύσης,1,0.0,95.46
Χριστός,1,0.0,95.46
ἐντηρέω,1,0.0,95.46
εὐπρέπεια,1,0.0,95.46
πρεπόντως,1,0.0,95.46
Ψυα,1,0.0,95.47
Ἀχιλλητος,1,0.0,95.47
ζυμίτης,1,0.0,95.47
γεννάω,1,0.0,95.47
ἐπιλύω,1,0.0,95.47
Παθωτης,1,0.0,95.47
Ζμενους,1,0.0,95.48
Ψενμωνθης,1,0.0,95.48
ὀφειλέω,1,0.0,95.48
Κτήσιππος,1,0.0,95.48
ὑπαρχιφυλακίτης,1,0.0,95.48
περιστερεών,1,0.0,95.49
Καλατηι,1,0.0,95.49
συκοφαντέω,1,0.0,95.49
Ἀρχάγαθος,1,0.0,95.49
Πειμπασβυτις,1,0.0,95.49
Ῥώμη,1,0.0,95.5
οη,1,0.0,95.5
τροφός,1,0.0,95.5
περιέχω,1,0.0,95.5
ξενιτεία,1,0.0,95.5
παραπέμπω,1,0.0,95.5
πόρος,1,0.0,95.51
Τημις,1,0.0,95.51
Τήις,1,0.0,95.51
Πλουσιά,1,0.0,95.51
Γαργάρισσα,1,0.0,95.51
Παλωσις,1,0.0,95.52
Φιλίστα,1,0.0,95.52
ἀνανεόομαι,1,0.0,95.52
ἐπικαταβολή,1,0.0,95.52
́Δψ,1,0.0,95.52
Τνηεί,1,0.0,95.52
λειτουργός,1,0.0,95.53
Πλουσίας,1,0.0,95.53
Σαβινιανός,1,0.0,95.53
Μερκουριανή,1,0.0,95.53
Ἀρίων,1,0.0,95.53
θεῖος,1,0.0,95.54
ὑπεραπαιτέω,1,0.0,95.54
οἰκτείρω,1,0.0,95.54
συμβιόω,1,0.0,95.54
πρακτήρ,1,0.0,95.54
μετριότης,1,0.0,95.54
ἀπραγμοσύνη,1,0.0,95.55
ἀτεκνία,1,0.0,95.55
ἕνεκεν,1,0.0,95.55
πενθερός,1,0.0,95.55
μετουσία,1,0.0,95.55
Ἀρείων,1,0.0,95.56
μεθοδεύω,1,0.0,95.56
εἰσφορά,1,0.0,95.56
εὐσεβής,1,0.0,95.56
Ζίπηρ,1,0.0,95.56
Ἡρκουλία,1,0.0,95.56
Κᾶνις,1,0.0,95.57
προσγενής,1,0.0,95.57
Αρσινοΐτης,1,0.0,95.57
ἑαυτός,1,0.0,95.57
ὀλίγον,1,0.0,95.57
Ἀννοῦς,1,0.0,95.58
ἀδικία,1,0.0,95.58
ἐποφθαλμέω,1,0.0,95.58
πρώτως,1,0.0,95.58
ἕρμαιον,1,0.0,95.58
θάνατος,1,0.0,95.59
περίειμι,1,0.0,95.59
μέμψις,1,0.0,95.59
βιόω,1,0.0,95.59
ἐνάγω,1,0.0,95.59
ἀποκόπτω,1,0.0,95.59
παιδεία,1,0.0,95.6
ἐκτελέω,1,0.0,95.6
σιτολογία,1,0.0,95.6
χρεώστης,1,0.0,95.6
Ἄγαθος,1,0.0,95.6
κάθεξις,1,0.0,95.61
ἀβίαστος,1,0.0,95.61
λογιστής,1,0.0,95.61
ξε,1,0.0,95.61
Ὀλύμπιος,1,0.0,95.61
μισθωτής,1,0.0,95.61
πριμιπιλάριον,1,0.0,95.62
Βερνικίς,1,0.0,95.62
Αἰγιαλός,1,0.0,95.62
κακοῦργος,1,0.0,95.62
ἔνθα,1,0.0,95.62
Πέτρος,1,0.0,95.63
Μύρων,1,0.0,95.63
ὀδύρομαι,1,0.0,95.63
ἀνόσιος,1,0.0,95.63
βιβλίον,1,0.0,95.63
ἐκδικία,1,0.0,95.63
Λικίνιος,1,0.0,95.64
Κρίσπος,1,0.0,95.64
ἐπιφανής,1,0.0,95.64
Δωριωνις,1,0.0,95.64
ξα,1,0.0,95.64
ὄσπριον,1,0.0,95.65
ἐρεγμός,1,0.0,95.65
πασπερμεῖον,1,0.0,95.65
εὔστρα,1,0.0,95.65
́Β,1,0.0,95.65
πανταχῆ,1,0.0,95.65
Ναρμουθις,1,0.0,95.66
Σαλουίτιος,1,0.0,95.66
προτήκτωρος,1,0.0,95.66
πριμιπιλάριος,1,0.0,95.66
Διονυσιάς,1,0.0,95.66
χελιδονιαῖος,1,0.0,95.67
πρωτοβόλος,1,0.0,95.67
ἐντεῦθεν,1,0.0,95.67
Αὑνης,1,0.0,95.67
Φλαύειος,1,0.0,95.67
Μεγχεῦς,1,0.0,95.67
κωμογραμματεία,1,0.0,95.68
ὑπόλογος,1,0.0,95.68
ἐκπληρόω,1,0.0,95.68
ὑπόσχεσις,1,0.0,95.68
Αύρήλιος,1,0.0,95.68
ἐπίλευκος,1,0.0,95.69
εἴσειμι,1,0.0,95.69
παράθεσις,1,0.0,95.69
ἀπογαλακτίζω,1,0.0,95.69
Διοκλητιανός,1,0.0,95.69
Σεβάστος,1,0.0,95.7
τεσσαρακοστός,1,0.0,95.7
κράτησις,1,0.0,95.7
ὀρπεει,1,0.0,95.7
τοπάεις,1,0.0,95.7
Νεφορσατει,1,0.0,95.7
νεβοαπι,1,0.0,95.71
ῥισῆς,1,0.0,95.71
ῥισεγετης,1,0.0,95.71
θυρόω,1,0.0,95.71
ἐξίστημι,1,0.0,95.71
εἶδος,1,0.0,95.72
τῷ,1,0.0,95.72
πάς,1,0.0,95.72
προβάλλω,1,0.0,95.72
ἐπίδειξις,1,0.0,95.72
ἐπικελεύω,1,0.0,95.72
χαραγμός,1,0.0,95.73
δα,1,0.0,95.73
Ψιναχις,1,0.0,95.73
Θέμιστος,1,0.0,95.73
ἀποστάσιον,1,0.0,95.73
Τομσαις,1,0.0,95.74
ἐπελεύομαι,1,0.0,95.74
ἀρχιστολιστής,1,0.0,95.74
μέτωπον,1,0.0,95.74
Τομσάις,1,0.0,95.74
Αἰγυπτία,1,0.0,95.74
Σαταβοῦς,1,0.0,95.75
Ἐργεύς,1,0.0,95.75
Σαταβοῦτος,1,0.0,95.75
Θασις,1,0.0,95.75
φιλαυτία,1,0.0,95.75
ὑποδείκνυμι,1,0.0,95.76
ἀπευτακτέω,1,0.0,95.76
κατάτολμάω,1,0.0,95.76
πρώην,1,0.0,95.76
νόμιμος,1,0.0,95.76
καθό,1,0.0,95.76
εὐχάριστος,1,0.0,95.77
ἑνκαιεικοστός,1,0.0,95.77
ἐπιτυγχάνω,1,0.0,95.77
λαγάνιον,1,0.0,95.77
κολλούριον,1,0.0,95.77
λωδίκιον,1,0.0,95.78
Νικαροῦς,1,0.0,95.78
Μαμᾶς,1,0.0,95.78
Ῥοδίνη,1,0.0,95.78
Ἡλιοδώρα,1,0.0,95.78
πικραίνω,1,0.0,95.78
ἐντρίβω,1,0.0,95.79
ὀργίζω,1,0.0,95.79
σταθμοῦχος,1,0.0,95.79
ἐκδύω,1,0.0,95.79
χρυσάφιον,1,0.0,95.79
διαίρω,1,0.0,95.8
Σενέπτα,1,0.0,95.8
Ἐμοῦς,1,0.0,95.8
Εὐτρόπιος,1,0.0,95.8
αἰδέσιμος,1,0.0,95.8
Τωφος,1,0.0,95.81
Ἀλεξάνδρια,1,0.0,95.81
Ἡράκλιος,1,0.0,95.81
Θεόπεμπτος,1,0.0,95.81
Ἄλφιος,1,0.0,95.81
Τααμόις,1,0.0,95.81
οἴκησις,1,0.0,95.82
Ἴσιον,1,0.0,95.82
Βόττος,1,0.0,95.82
δετριον?,1,0.0,95.82
Σαραπιακός,1,0.0,95.82
Βελφις,1,0.0,95.83
παίγνιον,1,0.0,95.83
Ἀθηναγόρας,1,0.0,95.83
ἀρχιατρός,1,0.0,95.83
Λαβύρινθος,1,0.0,95.83
Κρόκος,1,0.0,95.83
Ζωϊλᾶς,1,0.0,95.84
Ἀργαῖος,1,0.0,95.84
Πομπῆις,1,0.0,95.84
Συρίων,1,0.0,95.84
Θαϊσοῦς,1,0.0,95.84
ἐνέχω,1,0.0,95.85
ἀγνόημα,1,0.0,95.85
ἁμάρτημα,1,0.0,95.85
μονάζω,1,0.0,95.85
Κύρα,1,0.0,95.85
μυστήριον,1,0.0,95.85
Ἡρακλοῦς,1,0.0,95.86
Ἄπεις,1,0.0,95.86
Σεραποῦς,1,0.0,95.86
χειμάζω,1,0.0,95.86
ἐκκυρόω,1,0.0,95.86
Ἀργυρίος,1,0.0,95.87
ἐγκύκλιος,1,0.0,95.87
γοργόν,1,0.0,95.87
ὑποστέλλω,1,0.0,95.87
ξύω,1,0.0,95.87
ἀποβιάζομαι,1,0.0,95.87
ιζ|num:17|,1,0.0,95.88
κατά-σφραγίζω,1,0.0,95.88
ἐξερημόω,1,0.0,95.88
ἐπί-εἰσπορεύω,1,0.0,95.88
Ψουλις?,1,0.0,95.88
φριτοβ,1,0.0,95.89
διαδέχομαι,1,0.0,95.89
